"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","speed.min","speed.max","mean_speed_kmh","median_speed_kmh","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.speed","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd","occluded_now","deviation_counting_active","speed_oob_now","speed_deviation_event","occ_speed_deviation_event","vis_speed_deviation_event","total_speed_deviation_event_total","occ_speed_deviation_event_total","vis_speed_deviation_event_total","lane_oob_now","lane_deviation_event","occ_lane_deviation_event","vis_lane_deviation_event","total_lane_deviation_event_total","occ_lane_deviation_event_total","vis_lane_deviation_event_total"
83.078979,"P10","1.2.1_occon_110_mo_01_ch",102.66732,40,4258.578125,7084.415039,178.997696,-0.006388,-0.11523,28.5187,28.5187,29.0264,104.853222316716,105.20082,6.1,9.9,"{""type"":""M"",""msg"":""FADE0"",""time"":83.0375,""dist"":2.31989}",1.109695,7.209695,0,7.7,10.9,-0.223035,29.0264,7.7,6.1,0.001017,-0.006388,-0.005371,-0.00577125,0.000346503869845896,-0.223704,-0.11523,-0.187873583333333,0.0372283353727881,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,FALSE,FALSE,FALSE,FALSE,7,5,2
85.907356,"P10","1.2.1_occon_110_mo_01_ch",102.114,41,4178.648926,7087.842285,175.643417,-0.012614,0.47567,28.365,28.2014,28.365,104.853222316716,105.20082,10.4,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":85.8777,""dist"":2.40025}",2.322075,9.722075,0,46.9,38.9,0.006608,28.3641,38.9,7.4,0.003215,-0.012614,-0.009399,-0.0104538333333333,0.001330509796597,0.006608,0.47567,0.274238416666667,0.148913806233503,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,FALSE,FALSE,FALSE,FALSE,7,5,2
87.721954,"P10","1.2.1_occon_110_mo_01_ch",105.18912,42,4126.78418,7092.85791,173.360672,-0.008423,0.369793,29.2192,28.541,29.2192,104.853222316716,105.20082,17.4,24.7,"{""type"":""M"",""msg"":""FADE0"",""time"":87.6316,""dist"":2.45057}",1.30972299999999,18.709723,0,9.6,6.6,0.481571,28.541,6.6,17.4,0.004191,-0.012614,-0.008423,-0.00959421428571429,0.00135688439383824,0.369793,0.481571,0.428153357142857,0.0374442364520632,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,FALSE,FALSE,FALSE,FALSE,7,5,2
89.34214,"P10","1.2.1_occon_110_mo_01_ch",109.00404,43,4079.092041,7099.006836,171.882141,-0.007894,0.365976,30.2789,29.5391,30.2789,104.853222316716,105.20082,6.5,11.8,"{""type"":""M"",""msg"":""FADE0"",""time"":89.3279,""dist"":2.50086}",1.114754,7.614754,0,9.3,14.5,0.336074,29.5391,9.3,6.5,0.000651,-0.007894,-0.007243,-0.00736508333333333,0.000197778782910849,0.327284,0.365976,0.33849325,0.0126771843527511,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,4,1,FALSE,FALSE,FALSE,FALSE,7,5,2
91.764069,"P10","1.2.1_occon_110_mo_01_ch",112.10976,44,4005.43457,7111.012207,169.589172,-0.006388,0.910334,31.1416,30.606,31.1416,104.853222316716,105.20082,1,5.2,"{""type"":""M"",""msg"":""FADE0"",""time"":91.6845,""dist"":2.57345}",1.91976200000001,2.91976200000001,0,5.8,11.5,0.426437,30.606,5.8,1,0.002197,-0.008423,-0.006226,-0.0077757,0.00086588811116254,0.426437,0.910334,0.63147675,0.150205328735412,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6,5,1,FALSE,FALSE,FALSE,FALSE,7,5,2
93.076088,"P10","1.2.1_occon_110_mo_01_ch",111.47148,45,3965.421143,7118.9375,167.212112,-0.023469,1.381818,30.9643,30.9643,31.1262,104.853222316716,105.20082,-0.808006,4.4,"{""type"":""M"",""msg"":""FADE0"",""time"":92.9873,""dist"":2.61396}",0.808005999999992,-8.21565038222616e-15,0,0,17.3,1.138238,31.1262,0,-0.808006,0.011384,-0.023469,-0.012085,-0.0192734444444444,0.00414805087092453,1.138238,1.381818,1.28704211111111,0.0876996696365562,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,6,5,1,TRUE,FALSE,FALSE,FALSE,8,6,2
94.895912,"P10","1.2.1_occon_110_mo_01_ch",108.05796,46,3911.554932,7132.688477,164.369156,-0.008057,0.782322,30.0161,30.0161,30.7742,104.853222316716,105.20082,20.6,25.2,"{""type"":""M"",""msg"":""FADE0"",""time"":94.847,""dist"":2.67085}",1.31375899999999,21.913759,0,-1.314071,5.5,1.299346,30.7742,-1.314071,20.6,0.007405,-0.015462,-0.008057,-0.0115035,0.00263999737033669,0.782322,1.299346,1.05038778571429,0.170089653462374,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,1,FALSE,FALSE,FALSE,FALSE,8,6,2
97.125824,"P10","1.2.1_occon_110_mo_01_ch",101.24676,47,3849.437012,7151.156738,162.38649,-0.008748,0.184341,28.1241,28.1241,29.6353,104.853222316716,105.20082,40.9,14.6,"{""type"":""M"",""msg"":""FADE0"",""time"":97.0736,""dist"":2.73566}",1.72481499999999,16.324815,0,12.2,16.2,0.590807,29.6353,12.2,14.6,0.002034,-0.008748,-0.006714,-0.00717288888888889,0.000603071051212423,0.184341,0.590807,0.356870388888889,0.127608198466629,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,5,1,FALSE,FALSE,FALSE,FALSE,8,6,2
99.045586,"P10","1.2.1_occon_110_mo_01_ch",95.39676,48,3799.944336,7167.85498,159.98587,-0.012614,-0.17546,26.4991,26.4991,27.6579,104.853222316716,105.20082,6.2,3.2,"{""type"":""M"",""msg"":""FADE0"",""time"":98.9691,""dist"":2.78734}",1.414475,4.614475,0,23.5,11.3,0.110322,27.6579,11.3,3.2,0.003866,-0.012614,-0.008748,-0.0107610666666667,0.00180329113673015,-0.17546,0.110322,-0.0120894666666667,0.0890286098837789,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,5,2,FALSE,FALSE,FALSE,FALSE,8,6,2
100.459213,"P10","1.2.1_occon_110_mo_01_ch",93.25584,49,3765.512451,7181.103516,157.786499,-0.012614,-0.887219,25.9044,25.9044,26.1702,104.853222316716,105.20082,3.5,0.6,"{""type"":""M"",""msg"":""FADE0"",""time"":100.451,""dist"":2.82605}",0.907173,1.507173,0,5.2,2.2,-0.374501,26.1702,2.2,0.6,0,-0.012614,-0.012614,-0.012614,0,-0.887219,-0.374501,-0.6149161,0.172647687471368,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,5,2,FALSE,FALSE,FALSE,FALSE,8,6,2
101.875557,"P10","1.2.1_occon_110_mo_01_ch",92.95344,50,3731.809326,7195.253418,157.198929,0.001994,-1.770306,25.8204,25.7454,25.8351,104.853222316716,105.20082,7.6,-1.113312,"{""type"":""M"",""msg"":""FADE0"",""time"":101.783,""dist"":2.86042}",0.910240000000002,-0.203071999999998,0,3.6,-0.203072,-1.253318,25.8351,-0.203072,-1.113312,0.010386,-0.007568,0.002818,0.0009339,0.0034070436989664,-1.770306,-1.253318,-1.5435678,0.176393740815383,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,5,2,TRUE,FALSE,FALSE,FALSE,9,6,3
103.392906,"P10","1.2.1_occon_110_mo_01_ch",95.84784,51,3695.124268,7210.446777,158.221512,0.009206,-1.485927,26.6244,26.0119,26.6244,104.853222316716,105.20082,3.1,-2.630661,"{""type"":""M"",""msg"":""FADE0"",""time"":103.382,""dist"":2.90224}",1.010116,-1.620545,0,6,-1.620545,-1.864133,26.0119,-1.620545,-2.630661,0.005534,0.003835,0.009369,0.00817781818181818,0.00188041930527113,-1.866217,-1.485927,-1.74510690909091,0.13177598059165,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,7,5,2,TRUE,FALSE,FALSE,FALSE,9,6,3
104.810654,"P10","1.2.1_occon_110_mo_01_ch",100.1772,52,3659.350586,7224.75293,157.090195,-0.019979,0.221624,27.827,27.0122,27.827,104.853222316716,105.20082,9.3,7.8,"{""type"":""M"",""msg"":""FADE0"",""time"":104.773,""dist"":2.94}",0.910492000000005,8.71049200000001,0,2.5,3.9,-0.934925,27.0122,2.5,7.8,0.020305,-0.019979,0.000326,-0.013627,0.00672095682672242,-0.934925,0.221624,-0.3393683,0.393293454887498,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,5,2,FALSE,FALSE,FALSE,FALSE,9,6,3
106.626183,"P10","1.2.1_occon_110_mo_01_ch",107.02188,53,3612.169189,7246.819824,152.999283,-0.012085,1.071619,29.7283,28.3216,29.7283,104.853222316716,105.20082,13.3,10.2,"{""type"":""M"",""msg"":""FADE0"",""time"":106.535,""dist"":2.99046}",1.311379,11.511379,0,7.9,6.4,0.673445,28.3216,6.4,10.2,0.009344,-0.021429,-0.012085,-0.0172226428571429,0.0039354102045431,0.673445,1.071619,0.943023785714286,0.128282339998793,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,7,5,2,FALSE,FALSE,FALSE,FALSE,9,6,3
108.043861,"P10","1.2.1_occon_110_mo_01_ch",111.44916,54,3574.104248,7266.973633,151.135223,-0.009928,1.052755,30.9581,30.2602,30.9581,104.853222316716,105.20082,39.4,26.2,"{""type"":""M"",""msg"":""FADE0"",""time"":108.037,""dist"":3.036}",0.91327600000001,27.113276,0,13.2,9.9,1.08707,30.2602,9.9,26.2,0.001994,-0.011922,-0.009928,-0.0104245,0.000846002265560403,1.052755,1.08707,1.0714961,0.0120810391242733,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,6,2,FALSE,FALSE,FALSE,FALSE,9,6,3
110.269638,"P10","1.2.1_occon_110_mo_01_ch",111.92508,55,3514.05249,7301.557617,149.066513,-0.006388,1.170314,31.0903,31.0903,31.2254,104.853222316716,105.20082,-0.204513,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":110.171,""dist"":3.10245}",1.718811,1.514298,1.514298,9.6,20.6,1.032441,31.1336,9.6,-0.204513,0.002848,-0.009074,-0.006226,-0.00738533333333333,0.0012462085558629,1.026317,1.170314,1.06254166666667,0.0457571620327804,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,8,6,2,TRUE,FALSE,FALSE,FALSE,10,7,3
112.598381,"P10","1.2.1_occon_110_mo_01_ch",106.78284,56,3454.624512,7340.418457,143.619644,-0.016968,0.521963,29.6619,29.6619,30.9259,104.853222316716,105.20082,3.7,2.2,"{""type"":""M"",""msg"":""FADE0"",""time"":112.526,""dist"":3.17441}",1.822357,4.022357,0,-0.710899,8.9,1.315992,30.9259,-0.710899,2.2,0.017981,-0.032955,-0.014974,-0.021968,0.00532611602285276,0.521963,1.406313,1.15987605263158,0.286886302640083,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,6,2,FALSE,FALSE,FALSE,FALSE,10,7,3
113.719803,"P10","1.2.1_occon_110_mo_01_ch",102.85128,57,3428.49585,7359.95166,143.499344,0.009043,-0.65058,28.5698,28.5698,29.1867,104.853222316716,105.20082,4.7,5.9,"{""type"":""M"",""msg"":""FADE0"",""time"":113.715,""dist"":3.20904}",0.613120999999992,5.31312099999999,0,9.3,2.8,-0.088561,29.1867,2.8,4.7,0.008352,0.000854,0.009206,0.00683871428571429,0.00326503648342484,-0.65058,-0.088561,-0.394503428571429,0.204198471611859,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,8,6,2,FALSE,FALSE,FALSE,FALSE,10,7,3
115.333519,"P10","1.2.1_occon_110_mo_01_ch",96.66972,58,3392.461914,7386.259277,143.781845,-0.007731,-0.588993,26.8527,26.8527,28.0329,104.853222316716,105.20082,8.1,13.6,"{""type"":""M"",""msg"":""FADE0"",""time"":115.234,""dist"":3.25113}",1.108986,9.208986,0,4.3,5.6,-0.82894,28.0329,4.3,8.1,0.014252,-0.007731,0.006521,-0.000695916666666666,0.00480661121332489,-0.836919,-0.588993,-0.751372333333333,0.0868568974068929,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
116.849388,"P10","1.2.1_occon_110_mo_01_ch",92.9736,59,3360.818848,7410.116211,142.065536,-0.009399,-0.071002,25.826,25.826,26.4337,104.853222316716,105.20082,22.8,17.6,"{""type"":""M"",""msg"":""FADE0"",""time"":116.843,""dist"":3.29327}",1.10951200000001,18.709512,0,27.8,22.2,-0.432264,26.4337,22.2,17.6,0,-0.009399,-0.009399,-0.009399,0,-0.432264,-0.071002,-0.243640083333333,0.118436607050092,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
118.967552,"P10","1.2.1_occon_110_mo_01_ch",92.68632,60,3318.74292,7444.628418,139.253555,-0.006877,0.120672,25.7462,25.6726,25.7462,104.853222316716,105.20082,14.8,21.4,"{""type"":""M"",""msg"":""FADE0"",""time"":118.914,""dist"":3.34649}",1.613579,16.413579,0,11.2,8.1,0.060294,25.7267,8.1,14.8,0.008585,-0.015462,-0.006877,-0.010905,0.00296888912305596,0.060294,0.146839,0.126537941176471,0.0243010106412022,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
120.279327,"P10","1.2.1_occon_110_mo_01_ch",94.10436,61,3293.188232,7467.02832,138.192795,-0.007894,0.135483,26.1401,25.8442,26.1401,104.853222316716,105.20082,23.4,39.4,"{""type"":""M"",""msg"":""FADE0"",""time"":120.246,""dist"":3.38097}",0.806250999999989,24.206251,0,8.4,13,0.107138,25.8442,8.4,23.4,0.002197,-0.007894,-0.005697,-0.00666433333333333,0.000792108894029098,0.107138,0.135483,0.117506777777778,0.0103812622399419,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
121.997864,"P10","1.2.1_occon_110_mo_01_ch",98.48232,62,3259.446045,7498.091309,136.500977,-0.006877,0.265804,27.3562,26.428,27.3562,104.853222316716,105.20082,7.3,12.7,"{""type"":""M"",""msg"":""FADE0"",""time"":121.97,""dist"":3.42695}",1.21255500000001,8.51255500000001,0,26.3,45.3,0.168407,26.428,26.3,7.3,0.00118,-0.008057,-0.006877,-0.00781584615384615,0.000358053265626277,0.168407,0.265804,0.214453,0.03151434085989,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
122.903793,"P10","1.2.1_occon_110_mo_01_ch",101.62044,63,3241.329346,7515.512207,135.495209,-0.014771,0.381872,28.2279,27.8229,28.2279,104.853222316716,105.20082,8.2,5.8,"{""type"":""M"",""msg"":""FADE0"",""time"":122.872,""dist"":3.45194}",0.40420499999999,6.20420499999999,0,6.4,12.2,0.327857,27.8229,6.4,5.8,0.007528,-0.014771,-0.007243,-0.0118654,0.00317973816532116,0.327857,0.381872,0.3563376,0.0215437957031717,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
124.315941,"P10","1.2.1_occon_110_mo_01_ch",104.43024,64,3212.95166,7544.429199,133.695755,-0.002197,0.279777,29.0084,28.7393,29.0084,104.853222316716,105.20082,4.2,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":124.297,""dist"":3.4928}",0.907012999999992,5.10701299999999,0,8.7,5.9,0.387901,28.7393,5.9,4.2,0.012248,-0.014445,-0.002197,-0.0084471,0.00518538097711034,0.279777,0.387901,0.3348623,0.0394491659538647,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
126.232925,"P10","1.2.1_occon_110_mo_01_ch",105.95052,65,3174.772461,7585.253906,131.921539,-0.011108,0.602144,29.4307,29.1092,29.4307,104.853222316716,105.20082,17.1,13,"{""type"":""M"",""msg"":""FADE0"",""time"":126.152,""dist"":3.54689}",1.413856,14.413856,0,3.4,6.1,0.302384,29.1092,3.4,13,0.008748,-0.011434,-0.002686,-0.00927466666666667,0.00314017237167158,0.302384,0.602144,0.456420333333333,0.0997084327761031,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
127.957092,"P10","1.2.1_occon_110_mo_01_ch",105.93612,66,3141.454834,7623.627441,129.850311,-0.009399,0.820938,29.4267,29.4267,29.5233,104.853222316716,105.20082,1e+06,1e+06,"{""type"":""M"",""msg"":""FADE0"",""time"":127.856,""dist"":3.5971}",1.21708700000001,1000001.217087,0,7.2,23.9,0.682728,29.506,7.2,1e+06,0.002197,-0.011434,-0.009237,-0.0103915384615385,0.000910321885871935,0.682728,0.820938,0.761619769230769,0.0445752118823789,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
129.978561,"P10","1.2.1_occon_110_mo_01_ch",103.19724,67,3104.706787,7669.595703,127.019028,-0.012777,0.831426,28.6659,28.6659,29.3281,104.853222316716,105.20082,8.8,6.2,"{""type"":""M"",""msg"":""FADE0"",""time"":129.878,""dist"":3.65605}",1.616882,7.816882,0,13.2,43.3,0.854207,29.3281,13.2,6.2,0.0059,-0.015137,-0.009237,-0.0123077647058824,0.00225055919521715,0.831426,0.914208,0.884926529411765,0.0249642875376948,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
130.991699,"P10","1.2.1_occon_110_mo_01_ch",100.71108,68,3087.697021,7692.696289,125.628105,-0.010417,0.536364,27.9753,27.9753,28.4078,104.853222316716,105.20082,9.7,5.9,"{""type"":""M"",""msg"":""FADE0"",""time"":130.974,""dist"":3.68713}",0.608383000000003,6.508383,0,9.8,6.5,0.731388,28.4078,6.5,5.9,0.000691000000000001,-0.011108,-0.010417,-0.0106317142857143,0.000255688426465829,0.536364,0.731388,0.636352571428571,0.0702254426302822,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,9,7,2,FALSE,FALSE,FALSE,FALSE,10,7,3
132.606613,"P10","1.2.1_occon_110_mo_01_ch",97.0776,69,3062.55957,7729.046875,123.57666,-0.010254,-0.156276,26.966,26.966,27.5742,104.853222316716,105.20082,6.6,3,"{""type"":""M"",""msg"":""FADE0"",""time"":132.531,""dist"":3.72977}",1.10907,4.10907,0,8.9,5.1,0.34636,27.5742,5.1,3,0,-0.010254,-0.010254,-0.010254,0,-0.156276,0.34636,0.104349166666667,0.164715338768452,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
134.223572,"P10","1.2.1_occon_110_mo_01_ch",93.3984,70,3039.359619,7764.87207,122.426567,-0.005371,-0.866501,25.944,25.944,26.6712,104.853222316716,105.20082,15.2,2.4,"{""type"":""M"",""msg"":""FADE0"",""time"":134.209,""dist"":3.77413}",1.110062,3.510062,0,12.1,14.5,-0.426682,26.6712,12.1,2.4,0.002523,-0.005371,-0.002848,-0.00383491666666667,0.00101670630946059,-0.866501,-0.426682,-0.6692715,0.143903643764278,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
135.636108,"P10","1.2.1_occon_110_mo_01_ch",91.00728,71,3020.077881,7795.383301,123.006042,0.012909,-0.885479,25.2798,25.2798,25.6773,104.853222316716,105.20082,2.7,3.9,"{""type"":""M"",""msg"":""FADE0"",""time"":135.557,""dist"":3.8086}",0.906875000000014,3.60687500000001,0,9.6,11.9,-0.993318,25.6773,9.6,2.7,0.016937,-0.002848,0.014089,0.0092123,0.00582481000262383,-1.039508,-0.885479,-0.9964819,0.0496350648308901,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
136.948715,"P10","1.2.1_occon_110_mo_01_ch",89.72712,72,3002.142822,7822.961426,122.110077,-0.016113,0.254979,24.9242,24.9242,25.1056,104.853222316716,105.20082,10.4,8.4,"{""type"":""M"",""msg"":""FADE0"",""time"":136.94,""dist"":3.84328}",0.807540999999986,9.20754099999999,0,3.2,6,-0.468185,25.1056,3.2,8.4,0.009236,-0.016113,-0.006877,-0.0133463333333333,0.00335175856827427,-0.468185,0.254979,-0.0909175555555556,0.249249136912303,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
138.870316,"P10","1.2.1_occon_110_mo_01_ch",90.1512,73,2978.026611,7864.318359,118.649269,-0.007243,0.826321,25.042,24.8701,25.042,104.853222316716,105.20082,10.6,25.5,"{""type"":""M"",""msg"":""FADE0"",""time"":138.784,""dist"":3.88922}",1.415513,12.015513,0,9.1,7.2,0.56681,24.8744,7.2,10.6,0.011393,-0.018636,-0.007243,-0.0134305333333333,0.0043151476529392,0.56681,0.826321,0.7489078,0.0819925841413199,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
139.677917,"P10","1.2.1_occon_110_mo_01_ch",91.05012,74,2968.37793,7882.195801,117.952431,-0.009766,0.876192,25.2917,25.1838,25.2917,104.853222316716,105.20082,16.2,12.3,"{""type"":""M"",""msg"":""FADE0"",""time"":139.614,""dist"":3.91008}",0.303024000000022,12.603024,0,35.3,27.5,0.854212,25.1838,27.5,12.3,0.001547,-0.009766,-0.008219,-0.00865675,0.000745726659038015,0.854212,0.876192,0.86519175,0.00945744618012705,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
141.500595,"P10","1.2.1_occon_110_mo_01_ch",96.93396,75,2946.962402,7924.501953,115.706329,-0.008911,0.806822,26.9261,25.6646,26.9261,104.853222316716,105.20082,20.6,13.7,"{""type"":""M"",""msg"":""FADE0"",""time"":141.472,""dist"":3.95835}",1.316543,15.016543,0,13.9,10.4,0.892937,25.6646,10.4,13.7,0.001343,-0.010254,-0.008911,-0.00977714285714286,0.000423414301045288,0.806822,0.892937,0.861205571428571,0.0289568898343576,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
142.710144,"P10","1.2.1_occon_110_mo_01_ch",101.3274,76,2932.815918,7954.580566,114.57328,-0.009074,0.703437,28.1465,27.4486,28.1465,104.853222316716,105.20082,30.9,20.1,"{""type"":""M"",""msg"":""FADE0"",""time"":142.612,""dist"":3.9896}",0.704971,20.804971,0,7.4,13.1,0.75052,27.4486,7.4,20.1,0.002686,-0.009074,-0.006388,-0.007695375,0.00116978507641361,0.703437,0.75052,0.724783875,0.0162858123744696,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
144.725113,"P10","1.2.1_occon_110_mo_01_ch",106.81812,77,2909.297852,8007.969238,113.491364,-0.000854,0.861852,29.6717,28.5886,29.6717,104.853222316716,105.20082,0.8,3.5,"{""type"":""M"",""msg"":""FADE0"",""time"":144.664,""dist"":4.04888}",1.61088599999999,2.41088599999999,0,46,26.5,0.678671,28.5886,26.5,0.8,0.01058,-0.009074,0.001506,-0.00299905882352941,0.00443541524931134,0.637465,0.861852,0.690602294117647,0.0658909072717593,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,10,7,3
146.749496,"P10","1.2.1_occon_110_mo_01_ch",108.30924,78,2887.334961,8064.508301,106.484329,-0.037559,0.63606,30.0859,29.9046,30.1093,104.853222316716,105.20082,2.1,1.3,"{""type"":""M"",""msg"":""FADE0"",""time"":146.691,""dist"":4.10963}",1.51904299999998,2.81904299999998,0,-0.100494,11.2,1.183012,29.9046,-0.100494,1.3,0.030468,-0.04593,-0.015462,-0.0362870625,0.00903293345094309,0.63606,1.443168,1.223890875,0.239562714733568,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,11,7,4
148.464981,"P10","1.2.1_occon_110_mo_01_ch",106.60788,79,2873.079102,8113.802246,107.862419,0.015106,1.691116,29.6133,29.6133,30.0219,104.853222316716,105.20082,4.2,-0.807114,"{""type"":""M"",""msg"":""FADE0"",""time"":148.448,""dist"":4.1622}",1.21118200000001,0.404068000000024,0.404068000000024,2.5,0.6,-0.435342,30.0219,0.6,-0.807114,0.020976,0.002981,0.023957,0.0171927692307692,0.00593464197395044,-1.812032,1.847045,-0.286335,1.47244317788073,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,7,3,TRUE,FALSE,FALSE,FALSE,12,8,4
150.589767,"P10","1.2.1_occon_110_mo_01_ch",101.42568,80,2852.507324,8171.652832,110.91169,-0.007243,0.737491,28.1738,28.1738,29.3364,104.853222316716,105.20082,0.3,1.5,"{""type"":""M"",""msg"":""FADE0"",""time"":150.567,""dist"":4.22348}",1.61930799999999,1.91930799999999,0,3.9,-1.312592,1.723136,29.3364,-1.312592,0.3,0.038664,-0.007243,0.031421,0.0132785625,0.0147339750326414,-1.867388,1.813948,-0.29258,1.30311248400129,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,7,3,FALSE,FALSE,FALSE,FALSE,12,8,4
151.304459,"P10","1.2.1_occon_110_mo_01_ch",99.3078,81,2845.499512,8190.266113,109.852661,-0.020313,-1.244442,27.5855,27.5855,27.7656,104.853222316716,105.20082,-0.510178,0.1,"{""type"":""M"",""msg"":""FADE0"",""time"":151.293,""dist"":4.24369}",0.203583000000009,-0.306594999999991,0,-0.306595,0.5,-1.733403,27.7656,-0.306595,-0.510178,0.002002,-0.020313,-0.018311,-0.0194256666666667,0.00102017710880677,-1.733403,-1.244442,-1.48878533333333,0.244480615436753,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,11,8,3,TRUE,FALSE,FALSE,FALSE,13,8,5
14.445184,"P11","1.2.1_occon_110_mo_01_ch",103.31748,1,5754.463379,8247.15332,-102.951187,-0.008911,0.235561,28.6993,27.5659,28.6993,104.215134593407,104.4702,37.5,53.9,"{""type"":""M"",""msg"":""FADE0"",""time"":14.3643,""dist"":0.266194}",1.818241,39.318241,0,8.6,5.6,0.476196,27.5659,5.6,37.5,0.007894,-0.012085,-0.004191,-0.00693431578947368,0.00222371673487409,0.234869,0.476196,0.315142105263158,0.0826610774453899,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0
15.960947,"P11","1.2.1_occon_110_mo_01_ch",105.99408,2,5744.09375,8204.442383,-104.509109,-0.009766,0.316181,29.4428,28.9168,29.4428,104.215134593407,104.4702,32.4,22.9,"{""type"":""M"",""msg"":""FADE0"",""time"":15.8904,""dist"":0.310388}",1.009786,23.909786,0,7.2,11.8,0.24185,28.9168,7.2,22.9,0.002889,-0.009766,-0.006877,-0.00887790909090909,0.00117856289221623,0.24185,0.316181,0.275226,0.0256960556428414,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,0
