id;drive;speed.kmh;occ_nr;off;OT;TLC;FADE1.TLC.min;last_OT;last_FADE0.off.abs;steer.ampl;true.TLC.1.0;off.sd.avg.100.so;ratio_OT_TLC 
P13;MO_100;100;48;.502263;2.22616599999998;9.42616599999998;10.9;2.32724000000002;.47449;1.4463;0;.104981288361038;.236168766813568
P13;MO_100;100;49;.303381;2.73114100000001;35.631141;18.9;2.22616599999998;.502263;.2196;0;.104981288361038;.0766503941032932
P14;MO_100;100;1;.838472;.708641999999999;7.508642;9.9;1.41816;.576746;.8973;0;.244666784644148;.0943768526985304
P14;MO_100;100;2;.6249;1.109692;9.309692;6;.708641999999999;.838472;2.1789;0;.244666784644148;.11919749869276
P14;MO_100;100;3;.138545;1.519002;11.619002;12.3;1.109692;.6249;.38475;0;.244666784644148;.130734291981359
P14;MO_100;100;4;-.127281;1.420841;12.020841;19.4;1.519002;.138545;.60435;0;.244666784644148;.118198136053875
P14;MO_100;100;5;.080094;1.820847;10.220847;9.6;1.420841;.127281;.38475;0;.244666784644148;.178150303981656
P14;MO_100;100;6;.622663;2.121397;6.421397;8.3;1.820847;.080094;.38475;0;.244666784644148;.330363782211254
P14;MO_100;100;7;.974774;1.317856;11.617856;5.8;2.121397;.622663;.8973;0;.244666784644148;.113433666246165
P14;MO_100;100;8;.664525;2.224909;11.624909;8.3;1.317856;.974774;1.2087;0;.244666784644148;.191391519709961
P14;MO_100;100;9;.206562;1.523016;22.723016;8.9;2.224909;.664525;.67725;0;.244666784644148;.0670252575626404
P14;MO_100;100;10;-.113455;2.022962;15.322962;20.3;1.523016;.206562;.1647;0;.244666784644148;.132021602611819
P14;MO_100;100;11;-.005003;2.123382;10.723382;11.6;2.022962;.113455;.38475;0;.244666784644148;.198014208577107
P14;MO_100;100;12;.517312;2.329586;8.329586;9.1;2.123382;.005003;.531;0;.244666784644148;.279676084741787
P14;MO_100;100;13;.837636;1.918419;17.318419;22.3;2.329586;.517312;.43965;0;.244666784644148;.110773333293299
P14;MO_100;100;14;.679001;2.124489;24.124489;14.4;1.918419;.837636;.45765;0;.244666784644148;.0880635855126299
P14;MO_100;100;15;.400819;2.122452;17.222452;21;2.124489;.679001;.38475;0;.244666784644148;.123237504160267
P14;MO_100;100;16;.088577;1.927257;22.127257;14.2;2.122452;.400819;.38475;0;.244666784644148;.0870987759576345
P14;MO_100;100;17;.135932;2.429856;10.729856;16.2;1.927257;.088577;.14625;0;.244666784644148;.226457465971584
P14;MO_100;100;18;.798619;2.642925;6.142925;6.4;2.429856;.135932;.531;0;.244666784644148;.430238852012681
P14;MO_100;100;19;.978023;1.824421;8.824421;13.2;2.642925;.798619;1.062;0;.244666784644148;.2067468222561
P14;MO_100;100;20;.376493;1.417717;7.217717;6.4;1.824421;.978023;.98865;0;.244666784644148;.196421804844939
P14;MO_100;100;21;-.353886;1.520206;18.620206;5.8;1.417717;.376493;.8424;0;.244666784644148;.08164281318907
P14;MO_100;100;22;-.547638;1.110977;8.510977;9.6;1.520206;.353886;.09135;0;.244666784644148;.130534602549155
P14;MO_100;100;23;-.025573;1.821033;6.621033;7.5;1.110977;.547638;.3843;0;.244666784644148;.275037596097165
P14;MO_100;100;24;.478992;.809653999999995;10.709654;5.6;1.821033;.025573;1.5012;0;.244666784644148;.075600388210487
P14;MO_100;100;25;.655547;.713905000000011;8.01390500000001;7.4;.809653999999995;.478992;.75105;0;.244666784644148;.0890832871115904
P14;MO_100;100;26;.335181;1.414833;7.314833;7.5;.713905000000011;.655547;.3663;0;.244666784644148;.193419726738806
P14;MO_100;100;27;-.201318;1.421227;18.221227;6.7;1.414833;.335181;.8424;0;.244666784644148;.0779984245846891
P14;MO_100;100;28;-.236161;3.642296;11.942296;15.9;1.421227;.201318;.45765;0;.244666784644148;.304991268010774
P14;MO_100;100;29;1.054732;3.756843;4.156843;7.2;3.642296;.236161;.3843;0;.244666784644148;.903773127828017
P14;MO_100;100;30;1.585152;1.217636;-.305397000000001;-.305397;3.756843;1.054732;1.66635;0;.244666784644148;-3.98705946685788
P14;MO_100;100;31;1.386063;.711624;-2.029137;-2.029137;1.217636;1.585152;.9891;0;.244666784644148;-.350702786455523
P14;MO_100;100;32;.070066;1.218728;4.118728;3.8;.711624;1.386063;2.7279;0;.244666784644148;.295899122253278
P14;MO_100;100;33;-.867528;.911926000000008;9.01192600000001;2.8;1.218728;.070066;1.83105;0;.244666784644148;.101191021763828
P14;MO_100;100;34;-.692654;1.51583100000001;5.31583100000001;6.4;.911926000000008;.867528;.84195;0;.244666784644148;.285154099142732
P14;MO_100;100;35;.541442;1.211151;12.911151;3.2;1.51583100000001;.692654;4.23;0;.244666784644148;.0938065862602025
P14;MO_100;100;36;1.078107;.811135000000007;9.01113500000001;8.3;1.211151;.541442;.7506;0;.244666784644148;.0900147428709043
P14;MO_100;100;37;.982113;1.012772;8.612772;0;.811135000000007;1.078107;1.8864;0;.244666784644148;.117589551888753
P14;MO_100;100;38;.291487;2.427429;8.327429;9.2;1.012772;.982113;2.124;0;.244666784644148;.291498012171584
P14;MO_100;100;39;.466561;1.21279199999999;5.41279199999999;6.3;2.427429;.291487;1.2816;0;.244666784644148;.224060337068188
P14;MO_100;100;40;1.025017;1.928848;4.128848;5.7;1.21279199999999;.466561;.31095;0;.244666784644148;.467163722181102
P14;MO_100;100;41;1.124932;1.115562;.100669999999994;.4;1.928848;1.025017;1.575;1;.244666784644148;11.0813747889149
P14;MO_100;100;42;.351243;1.72391500000001;6.723915;6.1;1.115562;1.124932;1.44675;0;.244666784644148;.256385602732933
P14;MO_100;100;43;-.194597;.704514000000003;16.004514;7.6;1.72391500000001;.351243;.45765;0;.244666784644148;.0440197059404617
P14;MO_100;100;44;-.576063;.915656999999996;10.815657;12.1;.704514000000003;.194597;.22005;0;.244666784644148;.0846603216059825
P14;MO_100;100;45;-.259835;2.229653;8.229653;8.9;.915656999999996;.576063;.531;0;.244666784644148;.270929163112953
P14;MO_100;100;46;.237896;1.014504;15.114504;8.1;2.229653;.259835;.8424;0;.244666784644148;.0671212234288337
P14;MO_100;100;47;.455593;1.612313;9.212313;9.6;1.014504;.237896;.38475;0;.244666784644148;.175017175382556
P14;MO_100;100;48;.099613;2.42540700000001;15.125407;7.8;1.612313;.455593;1.30005;0;.244666784644148;.160353172645206
P14;MO_100;100;49;.33138;3.735626;10.835626;11.7;2.42540700000001;.099613;.23805;0;.244666784644148;.344754054818799
P14;MO_100;100;50;.615207;1.93297600000001;17.632976;28.3;3.735626;.33138;.29295;0;.244666784644148;.109622788575225
P14;MO_100;100;51;.494241;2.83603699999999;13.336037;14.8;1.93297600000001;.615207;.82395;0;.244666784644148;.212659652938875
P14;MO_100;100;52;.544954;3.23989899999999;14.039899;10.2;2.83603699999999;.494241;.3843;0;.244666784644148;.230763697089273
P14;MO_100;100;53;.659544;3.037766;14.337766;9.7;3.23989899999999;.544954;.531;0;.244666784644148;.211871640254137
P14;MO_100;100;54;.786622;2.22491500000001;17.924915;12.4;3.037766;.659544;.4581;0;.244666784644148;.124124159026696
P14;MO_100;100;55;.806207;1.110535;4.910535;11.7;2.22491500000001;.786622;2.124;0;.244666784644148;.226153565752001
P15;MO_100;100;1;.699102;.404548999999999;8.904549;9.8;.405937999999999;.534222;.23805;0;.500104069200005;.0454317225948219
P15;MO_100;100;2;.734366;.609495000000001;13.609495;8.5;.404548999999999;.699102;.97065;0;.500104069200005;.0447845419686771
P15;MO_100;100;3;.037102;2.228486;5.028486;8.9;.609495000000001;.734366;.8973;0;.500104069200005;.443172358439499
P15;MO_100;100;4;-.098053;2.747886;9.647886;13.2;2.228486;.037102;6.02865;0;.500104069200005;.284817420106332
P15;MO_100;100;5;.821991;3.037182;17.137182;19.9;2.747886;.098053;0;0;.500104069200005;.177227621204
P15;MO_100;100;6;.531687;4.356668;13.156668;13.1;3.037182;.821991;.38475;0;.500104069200005;.331137640624511
P15;MO_100;100;7;.155962;3.750054;12.850054;15;4.356668;.531687;2.03265;0;.500104069200005;.291831769734197
P15;MO_100;100;8;-.211193;4.760529;30.960529;8.2;3.750054;.155962;.98865;0;.500104069200005;.153761229338168
P15;MO_100;100;9;-.761534;5.17386999999999;23.27387;8.4;4.760529;.211193;.6039;0;.500104069200005;.222303811098025
P15;MO_100;100;10;.166721;5.974293;9.874293;16;5.17386999999999;.761534;0;0;.500104069200005;.60503501364604
P15;MO_100;100;11;-1.663091;4.056938;1.720329;3.6;5.974293;.166721;.22005;1;.500104069200005;2.35823380295281
P15;MO_100;100;12;-1.302975;3.539814;-2.843803;-2.843803;4.056938;1.663091;1.593;0;.500104069200005;-1.24474655944874
P15;MO_100;100;13;.61447;4.16201;8.56201;-6.790703;3.539814;1.302975;0;0;.500104069200005;.486101978390588
P15;MO_100;100;14;-.880801;3.352283;4.252283;4.7;4.16201;.61447;4.22955;0;.500104069200005;.788348988061237
P15;MO_100;100;15;-.025364;2.626816;5.226816;0;3.352283;.880801;8.0064;0;.500104069200005;.502565232830082
P15;MO_100;100;16;1.386587;1.427368;.917847000000009;2;2.626816;.025364;1.9593;1;.500104069200005;1.55512629011152
P15;MO_100;100;17;1.465621;3.239136;-1.013023;-1.013023;1.427368;1.386587;2.4903;0;.500104069200005;-3.19749502232427
P15;MO_100;100;18;.778715;3.34845;6.94845;-4.758377;3.239136;1.465621;2.106;0;.500104069200005;.481898840748656
P15;MO_100;100;19;.495879;4.16512299999999;10.765123;17.8;3.34845;.778715;.22005;0;.500104069200005;.386909002340242
P15;MO_100;100;20;.918903;3.137604;4.337604;12.6;4.16512299999999;.495879;4.0833;0;.500104069200005;.723349572713415
P15;MO_100;100;21;1.805159;3.74949599999999;-6.66133814775094E-15;0;3.137604;.918903;2.94795;0;.500104069200005;-562874292947571
P15;MO_100;100;22;-1.6027;3.343101;-4.256058;-4.256058;3.74949599999999;1.805159;1.28205;0;.500104069200005;-.785492349963276
P15;MO_100;100;23;-.366411;5.056663;6.656663;-8.103821;3.343101;1.6027;1.13535;0;.500104069200005;.759639326791818
P15;MO_100;100;24;-1.181997;2.63048499999999;.506141;.8;5.056663;.366411;9.58095;1;.500104069200005;5.19713874197109
P15;MO_100;100;25;.333565;2.73801399999999;3.83801399999999;-2.631859;2.63048499999999;1.181997;5.9004;0;.500104069200005;.713393437335038
P15;MO_100;100;26;.058976;2.428482;.102171999999996;.1;2.73801399999999;.333565;1.062;1;.500104069200005;23.7685667306121
P15;MO_100;100;27;1.540191;3.341416;-2.837143;-2.837143;2.428482;.058976;4.24395;0;.500104069200005;-1.17773971914704
P15;MO_100;100;28;1.596164;2.53449999999999;.710860999999994;1.3;3.341416;1.540191;6.4998;1;.500104069200005;3.56539464114646
P15;MO_100;100;29;-.073114;2.320312;8.120312;-2.328736;2.53449999999999;1.596164;6.88455;0;.500104069200005;.285741730120715
P15;MO_100;100;30;.937116;2.94136;3.54136;6.9;2.320312;.073114;3.62565;0;.500104069200005;.830573564958095
P15;MO_100;100;31;-1.323864;4.259033;4.157364;-.201767;2.94136;.937116;6.82065;0;.500104069200005;1.02445515956746
P15;MO_100;100;32;-.85105;3.34440599999999;11.244406;-.605713;4.259033;1.323864;14.1219;0;.500104069200005;.297428427966759
P15;MO_100;100;33;-.144852;3.03396599999999;10.733966;7.2;3.34440599999999;.85105;2.27025;0;.500104069200005;.282650979144148
P16;MO_100;100;1;.688951;2.536899;3.636899;13.3;1.937685;.521768;1.66635;0;.209569040378846;.697544529006717
P16;MO_100;100;2;1.871387;1.416223;.100094;.1;2.536899;.688951;2.12445;1;.209569040378846;14.1489300057946
P16;MO_100;100;3;1.341884;1.116901;-1.819621;-1.819621;1.416223;1.871387;4.2687;0;.209569040378846;-.613809688940719
P16;MO_100;100;4;-.774956;.812118999999999;1.412119;1.8;1.116901;1.341884;6.1938;0;.209569040378846;.575106630531846
P16;MO_100;100;5;-1.661409;1.009398;-.201328000000003;-.201328;.812118999999999;.774956;4.54095;0;.209569040378846;-5.01369903838505
P16;MO_100;100;6;-.659134;1.516764;14.816764;-1.715908;1.009398;1.661409;5.05395;0;.209569040378846;.102368101428895
P16;MO_100;100;7;.215317;1.921123;8.621123;10.5;1.516764;.659134;1.51965;0;.209569040378846;.222839066325814
P16;MO_100;100;8;.642549;1.720762;13.020762;11.8;1.921123;.215317;.43965;0;.209569040378846;.132155245599297
P16;MO_100;100;9;.354927;2.228615;8.128615;10.1;1.720762;.642549;0;0;.209569040378846;.274169092766726
P16;MO_100;100;10;-.270828;2.131855;11.431855;5.4;2.228615;.354927;2.0322;0;.209569040378846;.18648373339235
P16;MO_100;100;11;-.190959;2.329117;41.629117;9.4;2.131855;.270828;1.2816;0;.209569040378846;.0559492289975788
P16;MO_100;100;12;-.29239;2.424263;7.824263;27;2.329117;.190959;.76905;0;.209569040378846;.309839150345534
P16;MO_100;100;13;-.912559;2.427475;4.027475;4.6;2.424263;.29239;.8424;0;.209569040378846;.602728756851377
P16;MO_100;100;14;-1.232068;2.937645;.605686000000006;.9;2.427475;.912559;1.28205;1;.209569040378846;4.85011210429161
P16;MO_100;100;15;-.788195;3.029633;10.429633;-2.83683;2.937645;1.232068;.38475;0;.209569040378846;.290483183828232
P16;MO_100;100;16;999;2.932006;4.232006;6.9;3.029633;.788195;.67725;0;.209569040378846;.692817070675231
P16;MO_100;100;17;1.493012;1.51605600000001;.100311000000005;.2;2.932006;7.5;.91575;1;.209569040378846;15.1135568382324
P16;MO_100;100;18;.986474;1.620682;5.320682;-1.920639;1.51605600000001;1.493012;1.2816;0;.209569040378846;.304600425283826
P16;MO_100;100;19;-.627033;1.723159;3.823159;3.6;1.620682;.986474;2.19735;0;.209569040378846;.450716017827142
P16;MO_100;100;20;-1.347301;2.43248;.810947999999996;1.6;1.723159;.627033;3.186;1;.209569040378846;2.99955114261335
P16;MO_100;100;21;-1.282358;1.922089;-2.131801;-2.131801;2.43248;1.347301;.3843;0;.209569040378846;-.901626840403959
P16;MO_100;100;22;-.271079;2.328171;19.528171;7;1.922089;1.282358;1.9593;0;.209569040378846;.119221149794315
P16;MO_100;100;23;.332755;2.22803500000001;10.528035;20.3;2.328171;.271079;.82395;0;.209569040378846;.211628760732654
P16;MO_100;100;24;.530543;2.22483799999999;9.32483799999999;13.3;2.22803500000001;.332755;1.2087;0;.209569040378846;.238592670457116
P16;MO_100;100;25;-.118824;2.22790500000001;25.427905;6.4;2.22483799999999;.530543;1.593;0;.209569040378846;.0876165378154437
P16;MO_100;100;26;-.254632;2.62685400000001;7.22685400000001;15.2;2.22790500000001;.118824;1.13535;0;.209569040378846;.363485134748814
P16;MO_100;100;27;.827938;2.834839;15.934839;4.6;2.62685400000001;.254632;1.88595;0;.209569040378846;.177901954327872
P16;MO_100;100;28;.483873;2.840271;12.540271;11.2;2.834839;.827938;1.35495;0;.209569040378846;.226491995268683
P16;MO_100;100;29;.116539;3.032708;7.432708;12.8;2.840271;.483873;.82395;0;.209569040378846;.408021948393506
P16;MO_100;100;30;.981234;3.33929500000001;4.93929500000001;7.4;3.032708;.116539;1.04355;0;.209569040378846;.676067131037932
P16;MO_100;100;31;1.427039;2.93299900000001;.202057000000011;.4;3.33929500000001;.981234;.60435;1;.209569040378846;14.5157010150594
P16;MO_100;100;32;.8484;2.229034;6.529034;-3.237023;2.93299900000001;1.427039;1.30005;0;.209569040378846;.341403337767884
P16;MO_100;100;33;-.953147;3.13441499999999;3.93441499999999;4.2;2.229034;.8484;2.2707;0;.209569040378846;.796666086317788
P16;MO_100;100;34;-1.332201;2.637321;0;0;3.13441499999999;.953147;1.44675;0;.209569040378846; 
P16;MO_100;100;35;-.510739;2.738029;15.538029;-3.040504;2.637321;1.332201;1.3734;0;.209569040378846;.17621469235255
P16;MO_100;100;36;.122624;2.635948;8.235948;11.2;2.738029;.510739;1.4463;0;.209569040378846;.320053987713376
P16;MO_100;100;37;.800334;2.52804599999999;7.12804599999999;22.9;2.635948;.122624;.67725;0;.209569040378846;.354661852631141
P16;MO_100;100;38;.692669;3.54832399999999;16.348324;12.6;2.52804599999999;.800334;1.66635;0;.209569040378846;.217045123402251
P16;MO_100;100;39;.202099;3.644279;18.144279;8.3;3.54832399999999;.692669;1.2087;0;.209569040378846;.200850031020797
P16;MO_100;100;40;.326179;3.44297800000001;9.74297800000001;13.5;3.644279;.202099;.07335;0;.209569040378846;.353380455133944
P16;MO_100;100;41;1.016203;3.94742600000001;6.04742600000001;6.7;3.44297800000001;.326179;.531;0;.209569040378846;.652744820689001
P16;MO_100;100;42;.852584;2.33059700000001;.20289600000001;.7;3.94742600000001;1.016203;1.9593;1;.209569040378846;11.4866581894167
P16;MO_100;100;43;-.505738;3.241883;6.041883;10.1;2.33059700000001;.852584;.3114;0;.209569040378846;.53656831818822
P17;MO_100;100;1;.378573;.302578;8.302578;15.1;.101458999999998;.511942;.67725;0;.186041611224837;.0364438611717951
P17;MO_100;100;2;.318506;.203556000000001;10.403556;17.9;.302578;.378573;.98865;0;.186041611224837;.0195660022400034
P17;MO_100;100;3;.244977;1.037891;19.437891;9.4;.203556000000001;.318506;.9153;0;.186041611224837;.0533952474576588
P17;MO_100;100;4;.25769;1.117758;25.717758;6.3;1.037891;.244977;1.593;0;.186041611224837;.0434624977807163
P17;MO_100;100;5;.343172;1.421843;24.121843;24.9;1.117758;.25769;0;0;.186041611224837;.0589442108548671
P17;MO_100;100;6;.473803;1.421318;20.621318;22.2;1.421843;.343172;.3114;0;.186041611224837;.0689246923984199
P17;MO_100;100;7;.508695;1.411503;12.011503;18.1;1.421318;.473803;.29295;0;.186041611224837;.117512604375989
P17;MO_100;100;8;.256851;1.520233;8.420233;9.7;1.411503;.508695;0;0;.186041611224837;.180545241444031
P17;MO_100;100;9;-.118203;1.629368;11.929368;7.8;1.520233;.256851;1.3734;0;.186041611224837;.136584603643714
P17;MO_100;100;10;-.002577;1.41678;7.51678;9.8;1.629368;.118203;.3114;0;.186041611224837;.188482302262405
P17;MO_100;100;11;.480583;1.726654;17.026654;5.5;1.41678;.002577;1.57455;0;.186041611224837;.101408885151481
P17;MO_100;100;12;.560627;1.719469;11.119469;14.3;1.726654;.480583;.45765;0;.186041611224837;.154635891336178
P17;MO_100;100;13;.104803;1.929444;8.729444;8.4;1.719469;.560627;.38475;0;.186041611224837;.221027135290632
P17;MO_100;100;14;-.302238;1.622906;14.922906;13.9;1.929444;.104803;.29295;0;.186041611224837;.108752678600267
P17;MO_100;100;15;-.357344;1.822723;14.522723;16.2;1.622906;.302238;0;0;.186041611224837;.12550834991482
P17;MO_100;100;16;.03148;2.025307;6.825307;10.6;1.822723;.357344;.38475;0;.186041611224837;.2967349307511
P17;MO_100;100;17;.600878;1.315128;20.315128;6.3;2.025307;.03148;.9153;0;.186041611224837;.0647363875826921
P17;MO_100;100;18;.702048;.912547999999994;6.11254799999999;6.2;1.315128;.600878;.531;0;.186041611224837;.149290933993483
P17;MO_100;100;19;.224717;1.213722;25.813722;9.9;.912547999999994;.702048;.4392;0;.186041611224837;.0470184811008657
P17;MO_100;100;20;-.056305;1.62255;11.72255;9.3;1.213722;.224717;.7506;0;.186041611224837;.138412717369514
P17;MO_100;100;21;.216252;2.13387700000001;10.133877;9.1;1.62255;.056305;.45765;0;.186041611224837;.210568669819064
P17;MO_100;100;22;.705258;1.715816;8.315816;11.8;2.13387700000001;.216252;0;0;.186041611224837;.206331645625637
P17;MO_100;100;23;.85798;.607403000000005;6.507403;7.7;1.715816;.705258;.45765;0;.186041611224837;.0933403079538804
P17;MO_100;100;24;.502717;1.112728;9.912728;5.1;.607403000000005;.85798;2.72835;0;.186041611224837;.112252449577957
P17;MO_100;100;25;.051086;1.214932;46.714932;13.1;1.112728;.502717;.14625;0;.186041611224837;.0260073588462036
P17;MO_100;100;26;-.171867;1.41288;9.71288;11.5;1.214932;.051086;.07335;0;.186041611224837;.145464578992019
P17;MO_100;100;27;.195733;1.51487;7.21487;6.6;1.41288;.171867;.91575;0;.186041611224837;.209964975113897
P17;MO_100;100;28;.466203;1.112923;6.912923;10.4;1.51487;.195733;.9702;0;.186041611224837;.160991667345347
P17;MO_100;100;29;.054715;1.51853200000001;7.81853200000001;6.4;1.112923;.466203;.8973;0;.186041611224837;.194222137864245
P17;MO_100;100;30;-.235835;1.01752499999999;10.117525;7.1;1.51853200000001;.054715;1.35495;0;.186041611224837;.100570544673721
P17;MO_100;100;31;-.134608;.808571000000001;5.708571;5.7;1.01752499999999;.235835;.7506;0;.186041611224837;.141641577200319
P17;MO_100;100;32;.292301;1.11367799999999;7.91367799999999;29.5;.808571000000001;.134608;1.73925;0;.186041611224837;.140728242923201
P17;MO_100;100;33;.305712;1.826965;11.426965;9.2;1.11367799999999;.292301;1.4463;0;.186041611224837;.159881910901101
P17;MO_100;100;34;.418199;2.122604;18.922604;8.7;1.826965;.305712;.9153;0;.186041611224837;.112172933492663
P17;MO_100;100;35;.213947;1.72481599999999;7.92481599999999;11.8;2.122604;.418199;.38475;0;.186041611224837;.217647450742073
P17;MO_100;100;36;-.220464;1.518578;19.718578;8.5;1.72481599999999;.213947;.45765;0;.186041611224837;.0770125513107487
P17;MO_100;100;37;-.261812;1.72371;8.52371;10.7;1.518578;.220464;.531;0;.186041611224837;.202225322072196
P17;MO_100;100;38;.233607;1.61968999999999;11.81969;6.7;1.72371;.261812;.98865;0;.186041611224837;.137033204762561
P17;MO_100;100;39;.525629;1.217545;14.717545;15.7;1.61968999999999;.233607;0;0;.186041611224837;.0827274521667846
P17;MO_100;100;40;.507498;1.411705;9.411705;12.6;1.217545;.525629;.3114;0;.186041611224837;.149994607778293
P17;MO_100;100;41;.077493;2.325294;45.225294;13.6;1.411705;.507498;.3114;0;.186041611224837;.0514157851577482
P17;MO_100;100;42;.224072;2.33448;7.33448;9.4;2.325294;.077493;.2196;0;.186041611224837;.3182884130845
P17;MO_100;100;43;.735909;1.823234;21.623234;20;2.33448;.224072;.8973;0;.186041611224837;.0843182846747161
P17;MO_100;100;44;.697675;1.111603;5.511603;6.7;1.823234;.735909;.3663;0;.186041611224837;.201684156133887
P17;MO_100;100;45;-.110758;1.52061500000001;16.120615;5.2;1.111603;.697675;1.8126;0;.186041611224837;.0943273566175986
P17;MO_100;100;46;-.254089;1.816856;24.716856;7.5;1.52061500000001;.110758;2.1789;0;.186041611224837;.0735067599212457
P17;MO_100;100;47;-.182061;2.123383;7.423383;24.3;1.816856;.254089;.82395;0;.186041611224837;.286039801529842
P17;MO_100;100;48;-.545638;1.817261;29.517261;4.8;2.123383;.182061;1.37295;0;.186041611224837;.0615660443562158
P17;MO_100;100;49;-.31699;1.92124200000001;6.32124200000001;23.9;1.817261;.545638;1.97775;0;.186041611224837;.303934258489077
P17;MO_100;100;50;.552942;1.72170199999999;36.021702;4.9;1.92124200000001;.31699;1.9593;0;.186041611224837;.0477962423874361
P17;MO_100;100;51;.709647;.607169999999996;4.10717;6;1.72170199999999;.552942;2.42595;0;.186041611224837;.147831718677336
P17;MO_100;100;52;-.089742;1.31926800000001;20.819268;3.7;.607169999999996;.709647;4.3029;0;.186041611224837;.0633676457789011
P17;MO_100;100;53;-.40634;1.01266500000001;6.51266500000001;9.3;1.31926800000001;.089742;1.4463;0;.186041611224837;.155491645893042
P17;MO_100;100;54;-.129963;1.720558;8.920558;7.8;1.01266500000001;.40634;1.88595;0;.186041611224837;.192875602624858
P17;MO_100;100;55;-.286033;2.029633;18.529633;6.5;1.720558;.129963;1.2087;0;.186041611224837;.109534441399892
P17;MO_100;100;56;.008505;2.028572;6.828572;8.7;2.029633;.286033;.09135;0;.186041611224837;.297071188529608
P17;MO_100;100;57;.49772;1.717399;12.617399;20.8;2.028572;.008505;1.20825;0;.186041611224837;.136113552404897
P17;MO_100;100;58;.269162;1.921509;8.621509;10.1;1.717399;.49772;0;0;.186041611224837;.222873861176738
P17;MO_100;100;59;-.298893;1.82685900000001;10.326859;7.5;1.921509;.269162;.29295;0;.186041611224837;.176903645145151
P17;MO_100;100;60;-.564506;1.31518599999998;10.315186;14.4;1.82685900000001;.298893;.3843;0;.186041611224837;.127499979156942
P17;MO_100;100;61;-.225098;1.81814599999998;9.91814599999998;8;1.31518599999998;.564506;.9153;0;.186041611224837;.183315107480771
P17;MO_100;100;62;.431976;1.93164100000001;17.731641;7;1.81814599999998;.225098;.8973;0;.186041611224837;.10893752022162
P18;MO_100;100;1;.510338;2.032944;3.332944;9.6;1.416826;.061231;2.4174;0;.115587117279956;.609954442678905
P18;MO_100;100;2;1.432414;.808031;.303884999999999;.5;2.032944;.510338;.9153;1;.115587117279956;2.65900258321405
P18;MO_100;100;3;1.305573;1.925128;-1.010364;-1.010364;.808031;1.432414;5.50755;0;.115587117279956;-1.90538063509785
P18;MO_100;100;4;.92469;2.120724;5.020724;-3.439463;1.925128;1.305573;1.88595;0;.115587117279956;.422394061095571
P18;MO_100;100;5;.85464;2.42889;6.42889;11.5;2.120724;.92469;2.5632;0;.115587117279956;.377808610817731
P18;MO_100;100;6;.789567;2.033283;12.833283;14.2;2.42889;.85464;.23805;0;.115587117279956;.158438257770829
P18;MO_100;100;7;.78941;3.350627;13.750627;11.8;2.033283;.789567;3.40605;0;.115587117279956;.243670852245501
P18;MO_100;100;8;.952819;3.238415;16.838415;11.1;3.350627;.78941;2.1969;0;.115587117279956;.19232303040399
P18;MO_100;100;9;.546724;4.660431;15.460431;12.7;3.238415;.952819;1.5201;0;.115587117279956;.301442501829347
P18;MO_100;100;10;.764796;3.843807;19.743807;9.9;4.660431;.546724;2.27025;0;.115587117279956;.19468418628687
P18;MO_100;100;11;.637944;2.129661;32.129661;14.8;3.843807;.764796;2.94795;0;.115587117279956;.0662833324011729
P18;MO_100;100;12;.522949;2.74826;19.74826;9.9;2.129661;.637944;2.94795;0;.115587117279956;.139164665646492
P18;MO_100;100;13;999;3.142562;7.442562;12.7;2.74826;.522949;1.90395;0;.115587117279956;.422241964527806
P18;MO_100;100;14;1.636294;5.980931;3.342804;21.2;3.142562;7.5;1.88595;1;.115587117279956;1.78919583678852
P18;MO_100;100;15;1.8124;1.010182;-3.144886;-3.144886;5.980931;1.636294;2.03265;0;.115587117279956;-.32121418709613
P18;MO_100;100;16;.193113;2.532112;10.632112;-4.660519;1.010182;1.8124;5.74965;0;.115587117279956;.238157009632705
P18;MO_100;100;17;-.122614;1.82772500000001;9.62772500000001;7.4;2.532112;.193113;2.7099;0;.115587117279956;.189839759652463
P18;MO_100;100;18;-.464532;3.65434999999999;7.65434999999999;16.8;1.82772500000001;.122614;2.124;0;.115587117279956;.477421335580421
P18;MO_100;100;19;.05112;4.36230400000001;9.26230400000001;4.9;3.65434999999999;.464532;4.9806;0;.115587117279956;.470973960690559
P18;MO_100;100;20;-.652658;5.474419;7.374419;5.3;4.36230400000001;.05112;3.186;0;.115587117279956;.742352583979836
P18;MO_100;100;21;.546043;2.840507;4.340507;7.2;5.474419;.652658;8.9766;0;.115587117279956;.654418251139786
P18;MO_100;100;22;1.795145;2.634933;.20253000000001;.4;2.840507;.546043;4.23;1;.115587117279956;13.0100873944594
P18;MO_100;100;23;.840697;2.727593;5.827593;-2.94194;2.634933;1.795145;7.78185;0;.115587117279956;.468047957364215
P18;MO_100;100;24;.245738;3.243324;13.043324;4.7;2.727593;.840697;3.8637;0;.115587117279956;.248657780792687
P18;MO_100;100;25;.975549;4.152039;5.252039;13.5;3.243324;.245738;3.91815;0;.115587117279956;.790557533940628
P18;MO_100;100;26;-.05764;3.74263000000001;6.84263;0;4.152039;.975549;3.40605;0;.115587117279956;.546957821773209
P18;MO_100;100;27;-1.351637;3.75400499999999;3.14511899999999;9;3.74263000000001;.05764;6.11595;1;.115587117279956;1.19359712621367
