"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd","last_OT","last_FADE0.off"
18.975044,"P23","SO_1.2",100,12,5724.965332,8153.571289,-107.279053,-0.006226,0.006096,27.7781,9.7,14.4,"{""type"":""M"",""msg"":""FADE0"",""time"":18.9205,""dist"":0.364659}",2.625543,12.325543,0,12.6,17.6,0.326099,12.6,9.7,0.001831,-0.008057,-0.006226,-0.00706514814814815,0.00073317327701646,0.006096,0.326099,0.132144518518519,0.103556650421723,3.735817,-1.841804
18.767199,"P23","SO_1.2",100,13,5726.716797,8159.729004,-106.934029,-0.006063,-0.127377,27.7778,8.8,13.2,"{""type"":""M"",""msg"":""FADE0"",""time"":18.7358,""dist"":0.358877}",2.422669,11.222669,0,17.3,8.4,0.280249,8.4,8.8,0.003173,-0.008219,-0.005046,-0.00584156,0.00117218574608862,-0.132298,0.280249,0.00136683999999998,0.135971940352498,2.625543,0.006096
19.18272,"P23","SO_1.2",100,14,5724.071777,8151.756836,-107.710747,-0.007406,-0.317168,27.7779,28.6,33.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.1503,""dist"":0.367208}",2.727964,31.327964,0,12.1,7.1,0.370026,7.1,28.6,0.00236,-0.009237,-0.006877,-0.00769221428571429,0.00080563066425985,-0.317168,0.370026,-0.00214999999999999,0.211609313519567,2.422669,-0.127377
19.270435,"P23","SO_1.2",100,15,5721.695312,8143.927734,-108.092064,-0.007731,-0.241447,27.7778,42.2,7.9,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2367,""dist"":0.375376}",3.03515,10.93515,0,14.5,8.9,0.421331,8.9,7.9,0.001343,-0.009074,-0.007731,-0.00839545161290323,0.000356292748425568,-0.241447,0.421331,0.0936119032258064,0.200792924349499,2.727964,-0.317168
19.08672,"P23","SO_1.2",100,16,5723.427246,8148.84668,-108.04287,-0.008748,-0.069695,27.778,11.5,5.3,"{""type"":""M"",""msg"":""FADE0"",""time"":19.0603,""dist"":0.370406}",2.835557,8.135557,0,16.8,11,0.548807,11,5.3,0.001018,-0.009766,-0.008748,-0.00928141379310345,0.000341313483602201,-0.069695,0.548807,0.278959724137931,0.190071124046255,3.03515,-0.241447
19.107124,"P23","SO_1.2",100,17,5724.257324,8151.789551,-107.988319,-0.009766,-0.154814,27.7778,8.5,4.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.0061,""dist"":0.365228}",2.73481,6.83481,0,18,11.4,0.379546,11.4,4.1,0.00118,-0.010091,-0.008911,-0.00957810714285714,0.000490434451336976,-0.154814,0.379546,0.156777821428571,0.160802866720819,2.835557,-0.069695
19.271036,"P23","SO_1.2",100,18,5723.937012,8150.458984,-107.724503,-0.007731,-0.058661,27.7778,37.7,42.8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2056,""dist"":0.367616}",2.725853,40.425853,0,15.6,9.8,0.419337,9.8,37.7,0.001343,-0.009074,-0.007731,-0.00836492857142857,0.000415913624274492,-0.058661,0.419337,0.180708321428571,0.148145542118667,2.73481,-0.154814
18.257387,"P23","SO_1.2",100,19,5731.574219,8174.458008,-106.680069,-0.006877,0.287713,27.7779,13.9,19.9,"{""type"":""M"",""msg"":""FADE0"",""time"":18.1715,""dist"":0.341839}",1.822267,15.722267,0,12.9,8.7,0.547762,8.7,13.9,0.003051,-0.009928,-0.006877,-0.00816794736842105,0.000967235836672055,0.287713,0.547762,0.414493,0.0842185081123304,2.725853,-0.058661
18.702444,"P23","SO_1.2",100,20,5727.837402,8161.41748,-107.125572,-0.008911,0.44747,27.7779,18.3,11.8,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6697,""dist"":0.356895}",2.325888,14.125888,0,21,15,0.540911,15,11.8,0.000163,-0.009074,-0.008911,-0.00896533333333333,7.84915762119215e-05,0.44747,0.542293,0.509358,0.0302801627716606,1.822267,0.287713
19.3491,"P23","SO_1.2",100,21,5723.21582,8148.323242,-108.211494,-0.008219,-0.11764,27.778,11.8,4.8,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2542,""dist"":0.369058}",2.829355,7.629355,0,13.4,8.9,0.664236,8.9,4.8,0.001343,-0.009562,-0.008219,-0.00935841379310345,0.0002729653977602,-0.11764,0.664236,0.314139172413793,0.238570209374376,2.325888,0.44747
19.8237,"P23","SO_1.2",100,22,5730.127441,8170.061523,-106.002472,-0.00354,0.165276,27.7777,3.6,6.6,"{""type"":""M"",""msg"":""FADE0"",""time"":19.7882,""dist"":0.347905}",1.918545,5.518545,0,10.2,14.3,0.077478,10.2,3.6,0.002157,-0.005697,-0.00354,-0.00410975,0.000796362643854115,0.00311,0.165276,0.04901125,0.0465970062093162,2.829355,-0.11764
19.332331,"P23","SO_1.2",100,23,5723.355469,8147.559082,-107.868385,-0.010254,0.251081,27.7778,10.2,6.2,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2309,""dist"":0.369497}",2.829842,9.029842,0,21.8,15.6,0.393911,15.6,6.2,0.00118,-0.010254,-0.009074,-0.009676,0.000474606679261891,0.251081,0.408586,0.37157824137931,0.0459049256636982,1.918545,0.165276
18.489475,"P23","SO_1.2",100,24,5729.630371,8167.16748,-107.071335,-0.010742,0.499378,27.7778,10.2,6.7,"{""type"":""M"",""msg"":""FADE0"",""time"":18.479,""dist"":0.351423}",2.122473,8.822473,0,13,9.7,0.521273,9.7,6.7,0.000529,-0.011271,-0.010742,-0.0109103181818182,0.000240662653910018,0.499378,0.591091,0.561571318181818,0.0276953602343964,2.829842,0.251081
18.272774,"P23","SO_1.2",100,25,5731.542969,8173.077148,-106.919518,-0.010417,0.644369,27.778,10.7,7.1,"{""type"":""M"",""msg"":""FADE0"",""time"":18.2239,""dist"":0.344141}",1.920693,9.020693,0,9.7,7.4,0.657758,7.4,7.1,0.003865,-0.014282,-0.010417,-0.0124207,0.00128465863169949,0.644369,0.763776,0.721336,0.0385304730488535,2.122473,0.499378
18.655994,"P23","SO_1.2",100,26,5727.021484,8161.514648,-107.521538,-0.008423,-0.368723,27.778,12.3,4.4,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6108,""dist"":0.356592}",2.315046,6.715046,0,12.9,7.5,0.146737,7.5,4.4,0.000975999999999999,-0.009399,-0.008423,-0.00908758333333333,0.00019748019530128,-0.368723,0.146737,-0.0926067916666667,0.159242005188433,1.920693,0.644369
18.379816,"P23","SO_1.2",100,27,5730.798828,8175.306641,-107.071579,-0.008057,-0.703516,27.778,11.6,2.4,"{""type"":""M"",""msg"":""FADE0"",""time"":18.3493,""dist"":0.342696}",1.81818,4.21818,0,12.5,5.1,-0.083766,5.1,2.4,0.000651,-0.008219,-0.007568,-0.00770521052631579,0.000225622737956619,-0.703516,-0.083766,-0.404231263157895,0.194034611873999,2.315046,-0.368723
18.676926,"P23","SO_1.2",100,28,5728.106445,8164.52002,-107.268448,-0.008748,-0.199078,27.7777,13.1,6,"{""type"":""M"",""msg"":""FADE0"",""time"":18.6242,""dist"":0.353281}",2.228546,8.228546,0,39.2,45.2,0.231204,39.2,6,0.001017,-0.008748,-0.007731,-0.00828652173913044,0.000438832942904992,-0.199078,0.231204,0.0146081739130435,0.131207140621459,1.81818,-0.703516
18.978128,"P23","SO_1.2",100,29,5724.920898,8154.785645,-107.823914,-0.008586,-0.407009,27.7779,10.7,3.9,"{""type"":""M"",""msg"":""FADE0"",""time"":18.9061,""dist"":0.362937}",2.623415,6.523415,0,13.8,8.1,0.265481,8.1,3.9,0.000488000000000001,-0.009074,-0.008586,-0.008869,0.000189215790526625,-0.407009,0.265481,-0.0525331481481481,0.20624822013343,2.228546,-0.199078
18.474306,"P23","SO_1.2",100,30,5729.88916,8168.671387,-106.235374,-0.007406,0.330693,27.7778,6.5,13.9,"{""type"":""M"",""msg"":""FADE0"",""time"":18.4087,""dist"":0.348372}",2.019901,8.519901,0,6.9,10.7,0.03128,6.9,6.5,0.002035,-0.007406,-0.005371,-0.00685738095238095,0.000704162586068763,0.03128,0.330693,0.155243714285714,0.0958101579197858,2.623415,-0.407009
22.416613,"P24","SO_1.2",100,1,5691.848633,8060.912109,-111.861885,-0.010254,-1.204191,27.7778,4,-0.10133,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3405,""dist"":0.462431}",6.167473,6.066143,6.066143,30.7,19.3,0.405497,19.3,-0.10133,0.005574,-0.012451,-0.006877,-0.00944203225806452,0.00113131380128377,-1.204191,0.405497,-0.13052535483871,0.494070026458024,NA,NA
20.302044,"P24","SO_1.2",100,2,5712.989746,8118.19043,-109.506409,-0.009562,-0.545435,27.7779,6.5,2.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.28,""dist"":0.40285}",3.944017,6.044017,0,56.4,17.5,0.284437,17.5,2.1,0.006551,-0.013428,-0.006877,-0.009376975,0.00174810927147018,-0.545435,0.284437,-0.042328575,0.227647226666205,6.167473,-1.204191
19.79702,"P24","SO_1.2",100,3,5718.279297,8129.928711,-107.907875,-0.010579,0.807902,27.7774,14.5,11.1,"{""type"":""M"",""msg"":""FADE0"",""time"":19.7884,""dist"":0.390468}",3.54134,14.64134,0,44.5,27.9,0.400663,27.9,11.1,0.010091,-0.012614,-0.002523,-0.00782941666666667,0.00228017790502659,0.400663,0.807902,0.546155555555556,0.134427227711915,3.944017,-0.545435
20.313358,"P24","SO_1.2",100,4,5716.39502,8126.435059,-108.410942,-0.008219,0.099576,27.7779,53,19.1,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2616,""dist"":0.393097}",3.634195,22.734195,0,15.6,9.8,0.241632,9.8,19.1,0.005534,-0.010254,-0.00472,-0.00810948648648649,0.00139788504180068,0.099576,0.241632,0.155973648648649,0.0374327045503856,3.54134,0.807902
22.316048,"P24","SO_1.2",100,5,5694.169922,8065.419922,-111.025414,-0.010579,-0.609249,27.7776,7.5,2.8,"{""type"":""M"",""msg"":""FADE0"",""time"":22.2407,""dist"":0.457373}",5.967038,8.767038,0,26.9,35.7,0.106155,26.9,2.8,0.005208,-0.010905,-0.005697,-0.00851986666666667,0.00121810354777718,-0.609249,0.106155,-0.181623516666667,0.206338414503077,3.634195,0.099576
20.797039,"P24","SO_1.2",100,6,5712.375977,8112.902344,-108.442947,-0.006388,0.586988,27.7782,4.4,10.3,"{""type"":""M"",""msg"":""FADE0"",""time"":20.7901,""dist"":0.40849}",4.13941,8.53941,0,11.1,17.6,0.269217,11.1,4.4,0.005371,-0.010579,-0.005208,-0.00742778571428571,0.00138556278141929,0.268345,0.586988,0.393508071428571,0.101454851994803,5.967038,-0.609249
21.201576,"P24","SO_1.2",100,7,5706.953125,8097.309082,-109.317589,-0.007568,0.538958,27.7781,12.6,22.5,"{""type"":""M"",""msg"":""FADE0"",""time"":21.1934,""dist"":0.424939}",4.750818,17.350818,0,22.4,15.2,0.267094,15.2,12.6,0.00472,-0.011597,-0.006877,-0.0081040625,0.00116492590224133,0.267094,0.538958,0.396310354166667,0.104006555905986,4.13941,0.586988
21.923113,"P24","SO_1.2",100,8,5700.671875,8079.898926,-110.058197,-0.009399,0.479052,27.7775,16.8,11.6,"{""type"":""M"",""msg"":""FADE0"",""time"":21.865,""dist"":0.442046}",5.361494,16.961494,0,24.1,15.9,0.168789,15.9,11.6,0.004231,-0.011108,-0.006877,-0.00817183333333333,0.00126809842410104,0.166905,0.479052,0.29925987037037,0.10649433719094,4.750818,0.538958
22.931046,"P24","SO_1.2",100,9,5688.937012,8048.862305,-111.279037,-0.008748,0.408491,27.7781,23.3,15,"{""type"":""M"",""msg"":""FADE0"",""time"":22.8841,""dist"":0.475545}",6.572426,21.572426,0,12.2,19.7,0.06215,12.2,15,0.004557,-0.011434,-0.006877,-0.008355,0.00129456366275401,0.06215,0.470482,0.304787954545455,0.145992926425741,5.361494,0.479052
24.923386,"P24","SO_1.2",100,10,5668.770508,8002.585449,-113.640701,-0.010091,-0.887279,27.7777,6.5,1.2,"{""type"":""M"",""msg"":""FADE0"",""time"":24.854,""dist"":0.525327}",8.382594,9.582594,0,33,40.5,0.169321,33,1.2,0.004395,-0.011434,-0.007039,-0.00844258333333333,0.00128958387991372,-0.887279,0.169321,-0.255226202380952,0.283271494394173,6.572426,0.408491
24.564049,"P24","SO_1.2",100,11,5672.738281,8013.297852,-113.974533,-0.010742,-1.393915,27.7778,3,-0.406105,"{""type"":""M"",""msg"":""FADE0"",""time"":24.4815,""dist"":0.513612}",7.994425,7.58832,7.58832,16.4,11,0.396603,11,-0.406105,0.006876,-0.014282,-0.007406,-0.009437525,0.00134251820792405,-1.393915,0.396603,-0.1488133125,0.511047060756703,8.382594,-0.887279
21.210041,"P24","SO_1.2",100,12,5707.379883,8099.640625,-109.257317,-0.006714,0.170693,27.7776,10,15.7,"{""type"":""M"",""msg"":""FADE0"",""time"":21.1772,""dist"":0.421923}",4.75687,14.75687,0,12.7,19.1,0.207097,12.7,10,0.003865,-0.010579,-0.006714,-0.00789035416666667,0.00111470525614055,0.165302,0.207097,0.178215833333333,0.00960162672240033,7.994425,-1.393915
21.444017,"P24","SO_1.2",100,13,5704.219727,8089.314941,-109.456879,-0.007406,0.63017,27.7777,7,16.3,"{""type"":""M"",""msg"":""FADE0"",""time"":21.3485,""dist"":0.430969}",5.057193,12.057193,0,14.1,23.1,0.251971,14.1,7,0.002319,-0.009562,-0.007243,-0.00784278431372549,0.000581028030777362,0.251971,0.63017,0.40750137254902,0.118171703216457,4.75687,0.170693
21.522846,"P24","SO_1.2",100,14,5704.004883,8091.263184,-109.998703,-0.008748,-0.237422,27.7779,13.5,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.4588,""dist"":0.430058}",4.950176,11.050176,0,20.9,29.5,0.290958,20.9,6.1,0.002848,-0.010091,-0.007243,-0.00850578,0.000784410093962465,-0.237422,0.290958,0.07208352,0.150833657221408,5.057193,0.63017
22.108341,"P24","SO_1.2",100,15,5698.87207,8075.698242,-109.9785,-0.006877,0.235083,27.7777,8,14.2,"{""type"":""M"",""msg"":""FADE0"",""time"":22.0243,""dist"":0.445907}",5.566267,13.566267,0,55.2,19.5,0.250788,19.5,8,0.003377,-0.008748,-0.005371,-0.0073345,0.000963017247084297,0.085428,0.250788,0.137424214285714,0.0464008095465093,4.950176,-0.237422
22.82408,"P24","SO_1.2",100,16,5692.562012,8059.788574,-111.118668,-0.009562,-0.123402,27.7776,11.4,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":22.7923,""dist"":0.464473}",6.165942,12.265942,0,22.2,14.6,0.399618,14.6,6.1,0.004516,-0.010579,-0.006063,-0.00841832258064516,0.000971527895437338,-0.123402,0.399618,0.15022235483871,0.155720858782009,5.566267,0.235083
23.331478,"P24","SO_1.2",100,17,5684.349609,8041.885742,-112.403763,-0.007568,-1.343597,27.7778,6.1,-0.505195,"{""type"":""M"",""msg"":""FADE0"",""time"":23.238,""dist"":0.482378}",6.879583,6.374388,6.374388,25.2,34.6,0.2355,25.2,-0.505195,0.004191,-0.011759,-0.007568,-0.00900955072463768,0.00114048014316252,-1.343597,0.2355,-0.370246391304348,0.464588688215438,6.165942,-0.123402
22.123209,"P24","SO_1.2",100,18,5698.666016,8075.196289,-110.567192,-0.009237,0.203928,27.7776,13.1,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":22.0526,""dist"":0.446845}",5.569265,13.269265,0,39.6,48.6,0.261598,39.6,7.7,0.00472,-0.011597,-0.006877,-0.00859651785714286,0.00128232903153983,0.203928,0.326242,0.280874,0.0329840333246805,6.879583,-1.343597
23.21767,"P24","SO_1.2",100,19,5686.255859,8044.296387,-112.014244,-0.008748,-0.444393,27.7776,10.2,3.6,"{""type"":""M"",""msg"":""FADE0"",""time"":23.1266,""dist"":0.479533}",6.782646,10.382646,0,29.3,40,0.343122,29.3,3.6,0.002849,-0.010417,-0.007568,-0.00875308823529412,0.000773047076925531,-0.444393,0.343122,0.106940470588235,0.230976262479177,5.569265,0.203928
21.609804,"P24","SO_1.2",100,20,5704.025391,8086.807617,-108.940086,-0.004354,1.302823,27.7779,-0.505625,4.3,"{""type"":""M"",""msg"":""FADE0"",""time"":21.5958,""dist"":0.43571}",5.152462,4.646837,4.646837,9,15.7,0.354017,9,-0.505625,0.006225,-0.010579,-0.004354,-0.00694709615384615,0.00144374040711001,0.354017,1.302823,0.701615115384615,0.282442189626073,6.782646,-0.444393
20.698479,"P24","SO_1.2",100,21,5710.435547,8109.942383,-109.694618,-0.010417,-0.318083,27.7774,6.8,3,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6099,""dist"":0.409634}",4.245497,7.245497,0,18.2,12,0.387502,12,3,0.004842,-0.013428,-0.008586,-0.00954146511627907,0.00126058499928439,-0.318083,0.387502,0.130518860465116,0.207450837038973,5.152462,1.302823
21.908411,"P24","SO_1.2",100,22,5702.129395,8081.175781,-109.331711,-0.006877,1.42582,27.7778,-1.011532,6.2,"{""type"":""M"",""msg"":""FADE0"",""time"":21.9053,""dist"":0.441976}",5.348858,4.337326,4.337326,8.4,16.9,0.488057,8.4,-1.011532,0.002849,-0.009237,-0.006388,-0.00740937037037037,0.000790734964931928,0.488057,1.42582,0.857321555555556,0.274324928134892,4.245497,-0.318083
21.637743,"P24","SO_1.2",100,23,5702.910156,8085.673828,-109.919449,-0.008057,0.618273,27.7778,37.1,43.5,"{""type"":""M"",""msg"":""FADE0"",""time"":21.6275,""dist"":0.437218}",5.14683,42.24683,0,30.7,23.2,0.562973,23.2,37.1,0.002889,-0.009928,-0.007039,-0.00858086538461538,0.000847206205166368,0.562973,0.679727,0.642968884615385,0.0295864146882327,5.348858,1.42582
20.691118,"P24","SO_1.2",100,24,5711.591309,8112.33252,-109.02462,-0.009074,0.016406,27.7777,14.8,8.4,"{""type"":""M"",""msg"":""FADE0"",""time"":20.6342,""dist"":0.407852}",4.241964,12.641964,0,18.7,12.4,0.341893,12.4,8.4,0.006388,-0.011434,-0.005046,-0.00844074418604651,0.00145738678549139,0.016406,0.341893,0.174998860465116,0.104988337225886,5.14683,0.618273
21.349047,"P24","SO_1.2",100,25,5705.113281,8094.609863,-109.919998,-0.009399,-0.310698,27.7777,10.2,4.6,"{""type"":""M"",""msg"":""FADE0"",""time"":21.2611,""dist"":0.425874}",4.85204,9.45204,0,18.2,11.5,0.35867,11.5,4.6,0.003377,-0.010254,-0.006877,-0.00855814285714286,0.000761381091613567,-0.310698,0.35867,0.0510611836734694,0.19572450888139,4.241964,0.016406
20.3002,"P24","SO_1.2",100,26,5715.478516,8122.825684,-108.261894,-0.006388,0.368451,27.7777,7,12.5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.2915,""dist"":0.398055}",3.743413,10.743413,0,27.6,17.1,0.494096,17.1,7,0.003865,-0.009562,-0.005697,-0.00739592105263158,0.000914416115035545,0.341807,0.494096,0.385191526315789,0.0441331340009129,4.85204,-0.310698
21.937967,"P24","SO_1.2",100,27,5699.913574,8077.514648,-110.07119,-0.007243,0.5855,27.7779,9.5,17.8,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8723,""dist"":0.444352}",5.463274,14.963274,0,17,27.8,0.302519,17,9.5,0.004028,-0.010905,-0.006877,-0.00809367272727273,0.000858558181003681,0.302519,0.5855,0.437995727272727,0.100463502970621,3.743413,0.368451
23.322323,"P24","SO_1.2",100,28,5684.885742,8039.151367,-111.814705,-0.008219,0.171221,27.7778,46.8,16.3,"{""type"":""M"",""msg"":""FADE0"",""time"":23.2419,""dist"":0.485121}",6.968565,23.268565,0,53,58.4,0.365649,53,16.3,0.002156,-0.009399,-0.007243,-0.00837267142857143,0.000587451477402413,0.171221,0.374748,0.329383214285714,0.0524316901202551,5.463274,0.5855
21.919174,"P24","SO_1.2",100,29,5699.274902,8075.226074,-109.700584,-0.006714,0.781533,27.7776,2.6,9.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8341,""dist"":0.446223}",5.561361,8.161361,0,14.8,22.9,0.326223,14.8,2.6,0.003866,-0.009074,-0.005208,-0.00721821428571429,0.000698069408226216,0.306119,0.781533,0.427598517857143,0.13718630279388,6.968565,0.171221
22.4013,"P24","SO_1.2",100,30,5695.047363,8063.930176,-109.868111,-0.004557,0.758576,27.7777,1.7,5.7,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3004,""dist"":0.457801}",5.962644,7.662644,0,20.3,30.5,0.230313,20.3,1.7,0.00704,-0.009237,-0.002197,-0.00693763333333333,0.00143953355165056,0.220158,0.758576,0.3471543,0.145546347268013,5.561361,0.781533
24.65662,"P25","SO_1.2",100,1,5673.12207,8000.164551,-111.424423,-0.008911,0.35715,27.7779,-4.142548,-1.919193,"{""type"":""M"",""msg"":""FADE0"",""time"":24.6093,""dist"":0.526786}",8.490114,4.347566,4.347566,45.6,54,0.206264,45.6,-4.142548,0.004354,-0.009074,-0.00472,-0.00702752941176471,0.00148990243039631,-1.853027,1.830541,0.167978729411765,0.900806352125686,NA,NA
20.48842,"P25","SO_1.2",100,2,5711.219238,8111.587891,-109.50695,-0.011108,-0.104595,27.7779,7.2,3.7,"{""type"":""M"",""msg"":""FADE0"",""time"":20.4424,""dist"":0.408971}",4.150321,7.850321,0,8.7,14.7,0.059796,8.7,3.7,0.004883,-0.011922,-0.007039,-0.0100194047619048,0.00111540840293707,-0.104595,0.224998,0.133764833333333,0.086677677789449,8.490114,0.35715
23.540525,"P25","SO_1.2",100,3,5680.398438,8032.116211,-113.056793,-0.010254,-1.415117,27.7779,3.3,-0.506816,"{""type"":""M"",""msg"":""FADE0"",""time"":23.4992,""dist"":0.494358}",7.282384,6.775568,6.775568,17.4,11.1,0.05429,11.1,-0.506816,0.004394,-0.011271,-0.006877,-0.0094646301369863,0.000910459217264216,-1.415117,0.05429,-0.32105997260274,0.440118027039496,4.150321,-0.104595
21.026333,"P25","SO_1.2",100,4,5707.746582,8099.171875,-109.389748,-0.008911,0.669888,27.7778,20.6,14.2,"{""type"":""M"",""msg"":""FADE0"",""time"":20.9391,""dist"":0.420792}",4.63982,18.83982,0,27.5,20.7,0.387414,20.7,14.2,0.000855,-0.009074,-0.008219,-0.00873185106382979,0.000385628565305111,0.387414,0.68554,0.579426595744681,0.0988040015942101,7.282384,-1.415117
22.34095,"P25","SO_1.2",100,5,5696.749023,8066.429199,-109.542824,-0.006714,1.479356,27.778,-0.748693,4.3,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3057,""dist"":0.456685}",6.002254,5.253561,5.253561,9.5,14.2,-0.087263,9.5,-0.748693,0.004842,-0.009562,-0.00472,-0.00679325,0.00085586642837556,-0.087263,1.479356,0.465366133333333,0.484410562414985,4.63982,0.669888
21.851629,"P25","SO_1.2",100,6,5700.709961,8081.927246,-111.250351,-0.013265,-0.201761,27.7778,4.6,2.1,"{""type"":""M"",""msg"":""FADE0"",""time"":21.79,""dist"":0.44003}",5.361021,7.461021,0,6.4,12,0.196063,6.4,2.1,0.006388,-0.013265,-0.006877,-0.0108002037037037,0.0018094312812305,-0.201761,0.482686,0.323348833333333,0.168954729300289,6.002254,1.479356
22.199856,"P25","SO_1.2",100,7,5696.853516,8068.887207,-110.218391,-0.008586,0.703434,27.7777,53.7,58.8,"{""type"":""M"",""msg"":""FADE0"",""time"":22.0994,""dist"":0.452538}",5.866165,59.566165,0,11.8,18.7,0.130155,11.8,53.7,0.002034,-0.008911,-0.006877,-0.00788081355932203,0.000591635444444736,0.130155,0.703434,0.354762677966102,0.178313058498485,5.361021,-0.201761
22.324045,"P25","SO_1.2",100,8,5695.212402,8065.227539,-110.411697,-0.009237,0.446349,27.7775,21.1,15.3,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3052,""dist"":0.45879}",5.956192,21.256192,0,33.7,20.6,0.132817,20.6,15.3,0.003011,-0.009237,-0.006226,-0.007818,0.000774196970513669,0.120484,0.446349,0.231488533333333,0.0964821433682475,5.866165,0.703434
22.936094,"P25","SO_1.2",100,9,5689.365234,8052.640137,-112.026848,-0.011271,-0.57087,27.4883,5.4,1.8,"{""type"":""M"",""msg"":""FADE0"",""time"":22.8628,""dist"":0.471101}",6.4692,8.2692,0,12.5,17.2,-0.197743,12.5,1.8,0.006714,-0.011434,-0.00472,-0.00916641538461539,0.0020177747868344,-0.57087,0.017359,-0.143054261538462,0.141549002301795,5.956192,0.446349
22.351673,"P25","SO_1.2",100,10,5694.26709,8067.246582,-112.037529,-0.010905,-1.179579,27.7781,3.1,-0.100422,"{""type"":""M"",""msg"":""FADE0"",""time"":22.2924,""dist"":0.456084}",5.967373,5.866951,5.866951,48,55.3,0.242265,48,-0.100422,0.005046,-0.013265,-0.008219,-0.0103793,0.00134204319691017,-1.179579,0.260826,-0.0913952499999999,0.416784521439818,6.4692,-0.57087
20.626749,"P25","SO_1.2",100,11,5712.323242,8112.836426,-108.303467,-0.0059,0.560961,27.7782,3.6,8.5,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5732,""dist"":0.40725}",4.146906,7.746906,0,14.9,10.1,0.176811,10.1,3.6,0.005371,-0.010254,-0.004883,-0.00737454761904762,0.0012623350257318,0.176811,0.560961,0.287199857142857,0.1136076742984,5.967373,-1.179579
21.822453,"P25","SO_1.2",100,12,5700.6875,8081.853027,-110.193428,-0.009562,-0.177254,27.7777,11.9,6.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.7342,""dist"":0.439316}",5.353373,11.753373,0,33.7,22.9,-0.102934,22.9,6.4,0.002685,-0.009562,-0.006877,-0.00872790740740741,0.000769383440202155,-0.177254,-0.018218,-0.0702952222222222,0.0430510435004541,4.146906,0.560961
21.492016,"P25","SO_1.2",100,13,5703.574707,8088.062012,-109.729675,-0.008911,0.44,27.7778,21.5,14.6,"{""type"":""M"",""msg"":""FADE0"",""time"":21.4763,""dist"":0.434557}",5.148453,19.748453,0,19,13.7,0.121239,13.7,14.6,0.002727,-0.009766,-0.007039,-0.00861055769230769,0.000744894502688633,0.121239,0.44,0.314157019230769,0.0976251185781189,5.353373,-0.177254
22.520348,"P25","SO_1.2",100,14,5693.108398,8058.983887,-110.436386,-0.007406,0.686326,27.7779,4.4,13.1,"{""type"":""M"",""msg"":""FADE0"",""time"":22.461,""dist"":0.464219}",6.254019,10.654019,0,31.3,20.7,-0.057627,20.7,4.4,0.001709,-0.008586,-0.006877,-0.00773322222222222,0.0004912837838484,-0.057627,0.686326,0.256955063492063,0.221735696924461,5.148453,0.44
22.412476,"P25","SO_1.2",100,15,5700.91748,8081.683594,-110.325607,-0.010091,0.094012,27.7779,10.4,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":22.3259,""dist"":0.439513}",5.359667,11.459667,0,34.2,23.9,0.132473,23.9,6.1,0.004394,-0.010091,-0.005697,-0.00893448148148148,0.000741318120818834,0.094012,0.283715,0.220368722222222,0.0543260974289961,6.254019,0.686326
22.017464,"P25","SO_1.2",100,16,5698.239258,8076.17041,-110.592476,-0.007894,-0.533504,27.7778,43.7,5.4,"{""type"":""M"",""msg"":""FADE0"",""time"":21.9754,""dist"":0.446797}",5.558031,10.958031,0,16.1,23.8,0.178612,16.1,5.4,0.003662,-0.010905,-0.007243,-0.00860030357142857,0.000914393011180698,-0.533504,0.178612,-0.0784062857142858,0.219279459204808,5.359667,0.094012
