id,t,drive,speed.kmh,occ_nr,x,y,yaw,steer,off,speed,leftTLC,rightTLC,report,OT,OTTLC,true.TLC,FADE1.leftTLC,FADE1.rightTLC,FADE1.off,FADE1.TLC.min,FADE0.TLC.min,steer.ampl,steer.min,steer.max,steer.avg,steer.sd,offset.min,offset.max,offset.avg,offset.sd,last_OT,last_FADE0.off,offset.avg.abs,filter_$,FADE1.off.changed75,FADE1.off.abs,last_FADE0.off.abs,FADE1.off.changed75.abs,last_FADE0.off.changed75,steer.ampl.360,last_FADE0.off.changed75.abs,steer.ampl.450,last.lane.position09,last.lane.position.11,true.TLC.1.0,z.FADE1.TLC.min,z.last_FADE0.off.changed75.abs,z.last_OT,z.OT,z.OTTLC,z.steer.ampl.450,steer.sd.100.bl,off.sd.100.bl,steer.sd.60.bl,off.sd.60.bl,steer.sd.avg.100.so,off.sd.avg.100.so,off.sd.bl.60.100,z.off.sd.avg.100.so
P03,123.600708,MO_100,100,69,4639.031738,7137.878418,-165.887924,.007009,-1.068207,27.7776,3.7,5,"{""type"":""M"",""msg"":""FADE0"",""time"":123.566,""dist"":3.22162}",.405463999999995,4.105464,0,5,6.4,-1.098938,5,3.7,.003866,.004486,.008352,.0071798,.00159256324835154,-1.104382,-1.068207,-1.0924748,.014689585246017,1.21196,-.971872,1.0924748,1,-1.098938,1.098938,.971872,1.098938,-.971872,1.39176,.971872,1.7397,0,1,0,-.772205543657767,1.73670205793682,-.813118288242232,-1.53215542175182,-.885479395611549,-.288771802470514,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,126.027611,MO_100,100,70,4573.577148,7121.668945,-166.805054,-.008911,.850509,27.7775,.5,3.5,"{""type"":""M"",""msg"":""FADE0"",""time"":125.933,""dist"":3.28741}",1.92353799999999,2.42353799999999,0,3.9,5.8,-.84608,3.9,.5,.007731,-.008911,-.00118,-.00412995,.00255233207035613,-.84608,.850509,-.080984,.534614733651105,.405463999999995,-1.068207,.080984,1,-.84608,.84608,1.068207,.84608,-1.068207,2.78316,1.068207,3.47895,0,1,0,-.899847618570204,2.05238891073535,-1.51571198519544,-.275588929923974,-1.07194980520784,.404938635991975,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,126.836548,MO_100,100,71,4551.623047,7116.873047,-169.914856,-.047116,1.483384,27.7654,-.507576,2.8,"{""type"":""M"",""msg"":""FADE0"",""time"":126.793,""dist"":3.3113}",.303809999999999,-.203766000000001,0,-.203766,3.5,1.355637,-.203766,-.507576,.001186,-.047116,-.04593,-.0468195,.000593,1.355637,1.483384,1.43039,.0565522457143245,1.92353799999999,.850509,1.43039,0,1.355637,1.355637,.850509,1.355637,.850509,.42696,.850509,.5337,1,1,0,-1.37604144329304,1.33899921352733,-.193214137830375,-1.61629823044248,-1.36323161725783,-.769792235867532,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,128.455063,MO_100,100,72,4507.054199,7110.955078,-173.135498,.004852,.091788,27.785,5.3,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":128.431,""dist"":3.35679}",1.112183,6.412183,0,-1.013908,2.5,1.24313,-1.013908,5.3,.032925,-.028073,.004852,-.00449525,.0103123081458738,.091788,1.24313,.642035333333333,.386998717573241,.303809999999999,1.483384,.642035333333333,0,1.24313,1.24313,1.483384,1.24313,1.483384,11.853,1.483384,14.81625,0,0,0,-1.47004890316005,3.41291125966706,-1.60426972096856,-.947177736515073,-.629739941703615,4.92688968039662,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,129.86879,MO_100,100,73,4468.090332,7105.930176,-172.234604,.000326,-.060485,27.7792,2.8,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":129.812,""dist"":3.39518}",.91085799999999,3.71085799999999,0,3.5,4.9,-.181422,3.5,2.8,.01242,.000326,.012746,.0057069,.00488150799673853,-.226109,-.060485,-.1749162,.0554554795965997,1.112183,.091788,.1749162,1,-.181422,.181422,.091788,.181422,.091788,4.4712,.091788,5.589,1,1,0,-.946262918538364,-1.14730633110499,-.900040841238031,-1.11382195080717,-.929228254032881,1.24654490920041,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,131.491699,MO_100,100,74,4423.336426,7100.454102,-175.029327,-.022911,.731411,27.7751,5.5,4,"{""type"":""M"",""msg"":""FADE0"",""time"":131.409,""dist"":3.43954}",1.11347900000001,5.11347900000001,0,2.8,8.8,.244224,2.8,4,.012494,-.022911,-.010417,-.01955675,.00402343239094998,.244224,.731411,.548498,.168385742264059,.91085799999999,-.060485,.548498,1,.244224,.244224,.060485,.244224,-.060485,4.49784,.060485,5.6223,1,1,0,-1.02748969348264,-1.24988530606895,-1.07542878617404,-.946104988959011,-.773723604970812,1.25982681668973,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,133.615677,MO_100,100,75,4364.414063,7097.22168,-177.994843,-.005208,.05416,27.7791,7.8,10.7,"{""type"":""M"",""msg"":""FADE0"",""time"":133.565,""dist"":3.49947}",1.61973600000002,9.41973600000002,0,5.9,4,.650051,4,7.8,.012085,-.017293,-.005208,-.00848976470588235,.00359133522400464,.05416,.650051,.336692705882353,.195136397310883,1.11347900000001,.731411,.336692705882353,1,.650051,.650051,.731411,.650051,.731411,4.3506,.731411,5.43825,1,1,0,-.888243793578165,.94871870494167,-.898911807205303,-.527057180714283,-.296300991480733,1.18641735502579,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,135.645981,MO_100,100,76,4308.015625,7095.975098,-179.772934,-.010579,.004883,27.7774,19.8,14.4,"{""type"":""M"",""msg"":""FADE0"",""time"":135.635,""dist"":3.55697}",1.519882,15.919882,0,6.8,9.8,-.03716,6.8,14.4,.005371,-.010579,-.005208,-.0076980625,.00172861229386465,-.061259,.004883,-.040163375,.0210989693204036,1.61973600000002,.05416,.040163375,1,-.03716,.03716,.05416,.03716,.05416,1.93356,.05416,2.41695,1,1,0,-.563336693801051,-1.27061213789487,-.457876789996978,-.609710062243776,.424351930856941,-.0186465217755477,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P03,138.173279,MO_100,100,77,4237.825684,7097.730957,176.82103,-.010742,.020777,27.7777,12.9,7.8,"{""type"":""M"",""msg"":""FADE0"",""time"":138.1,""dist"":3.62547}",2.02449100000001,9.82449100000001,0,13.2,8.9,.044308,8.9,7.8,.000855,-.011597,-.010742,-.01087225,.000244787743716233,.020777,.063816,.0519318,.0128683408557182,1.519882,.004883,.0519318,1,.044308,.044308,.004883,.044308,.004883,.3078,.004883,.38475,1,1,0,-.319656368968216,-1.43209136190851,-.544866422946899,-.192026365088846,-.251426941946957,-.82920184909679,0.0442555389802162,0.242280176798022, , ,.00191691429598454,.185070350916283,.20036603134667,-.568350971019246
P04,7.410448,MO_60,60,1,5332.939941,9656.522461,-44.061256,-.012085,.392866,15.6563,8.9,5.9,"{""type"":""M"",""msg"":""FADE0"",""time"":7.33469,""dist"":0.0479113}",.712929,6.612929,0,12.3,8.6,.467472,8.6,5.9,.001668,-.012085,-.010417,-.01177475,.000618151564863228,.392866,.467472,.438551625,.02698151202444,.923316,.471039,.438551625,1,.467472,.467472,.471039,.467472,.471039,.60048,.471039,.7506,1,1,0,-.354467843944335,.0954876130554462,-1.06457577230088,-1.27765516918847,-.607483796757393,-.683280351950606, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,9.440966,MO_60,60,2,5356.29248,9633.447266,-44.848541,-.004883,.166274,16.5186,13.8,24,"{""type"":""M"",""msg"":""FADE0"",""time"":9.36699,""dist"":0.0807045}",1.523791,15.323791,0,18,23.7,.272496,18,13.8,.011729,-.005046,.006683,-7.82500000000002E-05,.00437056451731352,.154814,.272496,.1807989375,.0357617067200262,.712929,.392866,.1807989375,1,.272496,.272496,.392866,.272496,.392866,4.22244,.392866,5.27805,1,1,0,.736291705307404,-.160682920435182,-1.24785824378355,-.606474437092068,.358264996635896,1.12252061088797, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,11.876328,MO_60,60,3,5384.475098,9604.390625,-46.94228,-.006063,.147474,16.6582,28.5,18.2,"{""type"":""M"",""msg"":""FADE0"",""time"":11.8604,""dist"":0.122144}",1.930514,20.130514,0,13.7,25.4,.185506,13.7,18.2,.004028,-.009074,-.005046,-.0072653,.0015312272374248,.147474,.209074,.18869265,.0191245772413543,1.523791,.166274,.18869265,1,.185506,.185506,.166274,.185506,.166274,1.45008,.166274,1.8126,1,1,0,.237327230649693,-.903217984008389,-.541461026315806,-.269814634437059,.89117286929256,-.259695194183083, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,14.30321,MO_60,60,4,5411.618652,9574.397461,-48.977707,-.007894,-.030104,16.6659,12.1,6.9,"{""type"":""M"",""msg"":""FADE0"",""time"":14.2348,""dist"":0.161726}",1.920316,8.820316,0,7.6,11.6,.109821,7.6,6.9,.008382,-.009074,-.000692,-.0067994,.00280044467145751,-.030104,.109821,.06204515,.041644690646967,1.930514,.147474,.06204515,1,.109821,.109821,.147474,.109821,.147474,3.01752,.147474,3.7719,1,1,0,-.470506093864733,-.964825009830908,-.187136868222153,-.278255899542489,-.362757002577663,.521783524850728, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,16.94047,MO_60,60,5,5440.237793,9541.019531,-50.066208,-.007731,-.020475,16.6666,16.8,11.4,"{""type"":""M"",""msg"":""FADE0"",""time"":16.925,""dist"":0.206577}",2.130406,13.530406,0,5.4,7.8,-.119235,5.4,11.4,.013763,-.007731,.006032,-.00271154545454545,.00457323006332737,-.144688,-.020475,-.0943096363636364,.0426872644557907,1.920316,-.030104,.0943096363636364,1,-.119235,.119235,.030104,.119235,-.030104,4.95468,.030104,6.19335,1,1,0,-.725790243689608,-1.34944291519203,-.196021041883931,-.10435656771274,.159437440896909,1.48759358160795, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,20.171995,MO_60,60,6,5474.010254,9499.046875,-52.225159,-.005534,.174618,16.6668,48.4,38.6,"{""type"":""M"",""msg"":""FADE0"",""time"":20.1528,""dist"":0.260393}",2.728359,41.328359,0,9.2,14.4,-.003379,9.2,38.6,.003174,-.005534,-.00236,-.00477960714285714,.00104961133333163,-.003379,.174618,.0834064285714286,.0570199424285071,2.130406,-.020475,.0834064285714286,1,-.003379,.003379,.020475,.003379,-.020475,1.14264,.020475,1.4283,1,1,0,-.284844893992096,-1.38099685410932,-.012997307367084,.390591441072036,3.24131838087201,-.412975586019297, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,22.799553,MO_60,60,7,5500.011719,9463.796875,-55.089806,-.009562,-.033345,16.6667,8.3,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":22.7507,""dist"":0.303707}",2.123711,6.623711,0,30,22.2,.204123,22.2,4.5,.005371,-.011434,-.006063,-.00942168181818182,.00125219587644546,-.033345,.217768,.143962590909091,.0806147890093074,2.728359,.174618,.143962590909091,1,.204123,.204123,.174618,.204123,.174618,1.93356,.174618,2.41695,1,1,0,1.22365235497307,-.875874950845458,.507920352329009,-.10989826901504,-.606288426713606,-.0186465217755477, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,24.922934,MO_60,60,8,5520.447266,9434.892578,-54.083019,-.007243,.104042,16.6669,7.9,25.9,"{""type"":""M"",""msg"":""FADE0"",""time"":24.8717,""dist"":0.33907}",1.618256,9.518256,0,6.2,8.5,-.18899,6.2,7.9,.022675,-.007243,.015432,.00725723529411765,.00822576771135537,-.258797,.104042,-.147022647058824,.119272153625092,2.123711,-.033345,.147022647058824,1,-.18899,.18899,.033345,.18899,-.033345,8.163,.033345,10.20375,1,1,0,-.63295964375329,-1.33882225717656,-.0188297787012276,-.52828223193572,-.285378355910903,3.08716600788937, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,26.438669,MO_60,60,9,5534.857422,9414.135742,-56.136826,-.002197,.447382,16.6668,5.3,10.9,"{""type"":""M"",""msg"":""FADE0"",""time"":26.4105,""dist"":0.364725}",1.008695,6.308695,0,7.8,5.8,.298393,5.8,5.3,.016968,-.019165,-.002197,-.0103611818181818,.00595778132895429,.298393,.447382,.387241636363636,.0477424107524384,1.618256,.104042,.387241636363636,1,.298393,.298393,.104042,.298393,.104042,6.10848,.104042,7.6356,1,1,0,-.679374943721449,-1.10715034735876,-.459166118984976,-1.03283861543552,-.641213365473924,2.06284376408461, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,28.365974,MO_60,60,10,5552.231445,9387.110352,-58.767006,-.008911,.34837,16.667,9.1,5.5,"{""type"":""M"",""msg"":""FADE0"",""time"":28.2764,""dist"":0.395834}",1.421794,6.921794,0,12.8,9.6,.51386,9.6,5.5,.008911,-.017822,-.008911,-.0136122,.0029107395034841,.34837,.541353,.486750866666667,.0630453154528739,1.008695,.447382,.486750866666667,1,.51386,.51386,.447382,.51386,.447382,3.20796,.447382,4.00995,1,1,0,-.238429594023937,.0179643465722899,-.990196299554369,-.690901159680667,-.573240802083454,.616731214875736, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,30.687902,MO_60,60,11,5572.376465,9354.054688,-58.681042,-.007731,.261596,16.6669,17.9,13.3,"{""type"":""M"",""msg"":""FADE0"",""time"":30.6622,""dist"":0.435612}",1.815691,15.115691,0,5.6,8,.173423,5.6,13.3,.021291,-.007731,.01356,.00228126315789474,.00808445195587806,.082505,.261596,.151866473684211,.0585826319098535,1.421794,.34837,.151866473684211,1,.173423,.173423,.34837,.173423,.34837,7.66476,.34837,9.58095,1,1,0,-.702582593705528,-.306494953467034,-.630317572793576,-.36485791578642,.335193534373591,2.83875844079181, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,33.209999,MO_60,60,12,5593.546387,9317.725586,-60.26096,-.003377,.40917,16.6668,6.4,13.7,"{""type"":""M"",""msg"":""FADE0"",""time"":33.1212,""dist"":0.47661}",2.020012,8.420012,0,9.6,6.7,.308139,6.7,6.4,.01058,-.012248,-.001668,-.0035767619047619,.00300720684198413,.308139,.40917,.335009142857143,.0315700421131897,1.815691,.261596,.335009142857143,1,.308139,.308139,.261596,.308139,.261596,3.8088,.261596,4.761,1,1,0,-.574940518793091,-.590850701271464,-.287167018483603,-.195733800508272,-.407137582248252,.916292074330819, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,35.637848,MO_60,60,13,5612.82373,9282.136719,-62.337933,-.00236,.34285,16.6667,9.1,15,"{""type"":""M"",""msg"":""FADE0"",""time"":35.6106,""dist"":0.518115}",1.920246,11.020246,0,8.5,6.1,.473073,6.1,9.1,.012939,-.015299,-.00236,-.00648195,.00512818979527043,.34285,.481032,.41532005,.0504640083608058,2.020012,.40917,.41532005,1,.473073,.473073,.40917,.473073,.40917,4.65804,.40917,5.82255,1,1,0,-.644563468745329,-.107255210381439,-.109169053515176,-.278313841154313,-.118856945034598,1.339697746862, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,38.575806,MO_60,60,14,5634.72998,9238.333008,-65.091759,-.010417,.046385,16.6667,7.3,4,"{""type"":""M"",""msg"":""FADE0"",""time"":38.5206,""dist"":0.566632}",2.431092,6.431092,0,8.4,14.5,.337209,8.4,4,.008748,-.011271,-.002523,-.0086314,.0026410044017381,.046385,.345657,.27088264,.0929321649246015,1.920246,.34285,.27088264,1,.337209,.337209,.34285,.337209,.34285,3.14928,.34285,3.9366,1,1,0,-.377675493928415,-.324583824878752,-.196082023660389,.144532453614119,-.627643554005787,.587475121351963, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,40.401722,MO_60,60,15,5647.62207,9210.757813,-64.319405,-.009237,-.137355,16.6665,13.8,9.8,"{""type"":""M"",""msg"":""FADE0"",""time"":40.3628,""dist"":0.597345}",1.319336,11.119336,0,7.7,10.1,-.153588,7.7,9.8,.02886,-.009237,.019623,.00784878571428571,.00959067490348805,-.270017,-.137355,-.217523285714286,.0457115387123487,2.431092,.046385,.217523285714286,1,-.153588,.153588,.046385,.153588,.046385,10.3896,.046385,12.987,1,1,0,-.458902268872693,-1.29609057543584,.248950784578904,-.775709469169993,-.107871115166401,4.1972821946657, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,43.137371,MO_60,60,16,5666.561523,9169.268555,-66.149284,-.003011,.207891,16.6667,6.7,12.9,"{""type"":""M"",""msg"":""FADE0"",""time"":43.0814,""dist"":0.642671}",2.227604,8.927604,0,10.1,6.7,-.055905,6.7,6.7,.009765,-.011271,-.001506,-.00391334782608696,.00232655456549918,-.055905,.207891,.056723347826087,.0836532208979474,1.319336,-.137355,.056723347826087,1,-.055905,.055905,.137355,.055905,-.137355,3.5154,.137355,4.39425,1,1,0,-.574940518793091,-.997984663782934,-.719575727827738,-.0239021564833249,-.350862283484928,.77001160671195, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,46.170502,MO_60,60,17,5685.608887,9122.432617,-69.137733,-.001017,-.034542,16.6667,11,15.1,"{""type"":""M"",""msg"":""FADE0"",""time"":46.0757,""dist"":0.692593}",2.526516,13.526516,0,9.2,6.6,.290014,6.6,11,.017294,-.018311,-.001017,-.00814588461538462,.00490205572654512,-.034542,.31327,.183354,.115245972875064,2.227604,.207891,.183354,1,.290014,.290014,.207891,.290014,.207891,6.22584,.207891,7.7823,1,1,0,-.586544343785131,-.766840346047975,.0716785027503347,.223518458852454,.159006167527373,2.12135595113215, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,48.798428,MO_60,60,18,5701.442383,9081.581055,-69.346764,-.007731,.373492,16.6668,19.6,15.2,"{""type"":""M"",""msg"":""FADE0"",""time"":48.7011,""dist"":0.736365}",2.120205,17.320205,0,3.7,5.6,-.095833,3.7,15.2,.022186,-.008423,.013763,-.00134186363636364,.00708847608241684,-.095833,.373492,.118860545454545,.159657088740578,2.526516,-.034542,.118860545454545,1,-.095833,.095833,.034542,.095833,-.034542,7.98696,.034542,9.9837,1,1,0,-.923055268554284,-1.33489972473457,.332081142247216,-.112800316030106,.57960180711613,2.99939772731805, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,51.640392,MO_60,60,19,5717.134277,9036.875977,-71.198685,-.001668,.611419,16.6668,3.6,9.1,"{""type"":""M"",""msg"":""FADE0"",""time"":51.6021,""dist"":0.784731}",2.436096,6.036096,0,7.6,5.5,.443073,5.5,3.6,.017334,-.01766,-.000326,-.00425616,.00515113076324024,.443073,.611419,.49493892,.0496644907973494,2.120205,.373492,.49493892,1,.443073,.443073,.373492,.443073,.373492,6.24024,.373492,7.8003,1,1,0,-.714186418697568,-.224170926726963,-.0218840945335666,.148674451122215,-.671435650631262,2.12853536058584, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,53.469566,MO_60,60,20,5726.09082,9007.733398,-74.501503,-.005046,.268683,16.6673,11.8,5.7,"{""type"":""M"",""msg"":""FADE0"",""time"":53.4171,""dist"":0.814991}",1.324894,7.024894,0,5.4,4,.710013,4,5.7,.031955,-.037001,-.005046,-.0175097142857143,.0123900037774165,.268683,.717194,.544898285714286,.157444150141433,2.436096,.611419,.544898285714286,1,.710013,.710013,.611419,.710013,.611419,11.5038,.611419,14.37975,1,1,0,-.888243793578165,.555508585659982,.253310110427456,-.771108905191175,-.561810394782909,4.75278900114472, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,55.19239,MO_60,60,21,5734.044922,8980.135742,-73.11834,-.012085,.063293,16.6667,10.8,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":55.1387,""dist"":0.843695}",1.214748,8.914748,0,5.1,7.1,.032035,5.1,7.7,.031871,-.012085,.019786,.00946669230769231,.0115299697989241,-.076338,.063293,-.0219960769230769,.0469572271868444,1.324894,.268683,.0219960769230769,1,.032035,.032035,.268683,.032035,.268683,11.47356,.268683,14.34195,1,1,0,-.760601718665727,-.56762681871805,-.714733774776928,-.862280859133388,-.352287592081008,4.73771224129197, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,57.217056,MO_60,60,22,5743.237793,8947.657227,-74.471451,-.000163,.286546,16.6665,4.1,8.1,"{""type"":""M"",""msg"":""FADE0"",""time"":57.12,""dist"":0.876729}",1.519199,5.619199,0,9.2,6.3,.137292,6.3,4.1,.013102,-.012614,.000488,-.0021058125,.00386632646006947,.137292,.286546,.1872941875,.0474628705006608,1.214748,.063293,.1872941875,1,.137292,.137292,.063293,.137292,.063293,4.71672,.063293,5.8959,1,1,0,-.62135581876125,-1.24068357582907,-.810689471202711,-.610275406827715,-.717655849587379,1.36895384038577, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,59.44286,MO_60,60,23,5752.474121,8911.719727,-76.777107,-.007731,.458169,16.6668,14.4,9.8,"{""type"":""M"",""msg"":""FADE0"",""time"":59.3948,""dist"":0.914655}",1.81972200000001,11.619722,0,15.5,11.9,.38384,11.9,9.8,.006876,-.014119,-.007243,-.00957078947368421,.00238425587224347,.38384,.489798,.465481157894737,.0298510313301515,1.519199,.286546,.465481157894737,1,.38384,.38384,.286546,.38384,.286546,2.47536,.286546,3.0942,1,1,0,.0284583807929776,-.50909031327828,-.545461430851487,-.361521306682667,-.0523947253750243,.251478758919419, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,62.786449,MO_60,60,24,5764.818848,8857.359375,-77.308502,-.00354,.880728,16.6666,1.1,7,"{""type"":""M"",""msg"":""FADE0"",""time"":62.7494,""dist"":0.970583}",2.832767,3.932767,0,21.5,29.2,.401972,21.5,1.1,.008189,-.004191,.003998,.000271482758620689,.00229189344087699,.35045,.880728,.510122103448276,.16840555443426,1.81972200000001,.458169,.510122103448276,1,.401972,.401972,.458169,.401972,.458169,2.94804,.458169,3.68505,1,1,0,1.1424255800288,.0533130161226897,-.283655339327816,.477013838319313,-.904625826742319,.487142874236689, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,64.715073,MO_60,60,25,5770.736328,8825.764648,-81.355942,-.004557,.766884,16.6672,48.4,10.2,"{""type"":""M"",""msg"":""FADE0"",""time"":64.6206,""dist"":1.00178}",1.42109300000001,11.621093,0,5.7,4.5,1.07118,4.5,10.2,.030142,-.034699,-.004557,-.0187288666666667,.00920367524312719,.766884,1.100906,.991358733333333,.112491223789405,2.832767,.880728,.991358733333333,1,1.07118,1.07118,.880728,1.07118,.880728,10.85112,.880728,13.5639,1,1,0,-.830224668617966,1.43802595359811,.598877285421659,-.69148140353621,-.0522427264573807,4.42738226765636, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,66.843109,MO_60,60,26,5776.253418,8790.716797,-80.951927,-.001017,.50899,16.6667,4.4,9.1,"{""type"":""M"",""msg"":""FADE0"",""time"":66.8397,""dist"":1.03878}",1.620705,6.020705,0,3.7,6.3,.567463,3.7,4.4,.01238,-.001506,.010874,.00198494117647059,.00464674490195271,.476266,.567463,.497797764705882,.0253207467739634,1.42109300000001,.766884,.497797764705882,1,.567463,.567463,.766884,.567463,.766884,4.4568,.766884,5.571,1,1,0,-.923055268554284,1.06496264254817,-.630928261726388,-.526255103259195,-.673142007554275,1.23936549974673, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,69.478111,MO_60,60,27,5781.998535,8747.169922,-83.724739,-.002686,.230517,16.667,13.2,17.9,"{""type"":""M"",""msg"":""FADE0"",""time"":69.4247,""dist"":1.08188}",2.129295,15.329295,0,11.3,8.4,.573567,8.4,13.2,.016805,-.019491,-.002686,-.00954195454545454,.00605919284642901,.230517,.595647,.455028181818182,.12619646419001,1.620705,.50899,.455028181818182,1,.573567,.573567,.50899,.573567,.50899,6.0498,.50899,7.56225,1,1,0,-.377675493928415,.219851880980469,-.457032627977162,-.105276183866117,.358875209650272,2.03358767056083, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,72.005722,MO_60,60,28,5786.724609,8705.295898,-83.730537,-.003377,.490567,16.667,3.5,9,"{""type"":""M"",""msg"":""FADE0"",""time"":71.9527,""dist"":1.12402}",2.02142300000001,5.52142300000001,0,4.5,6.9,.133737,4.5,3.5,.016124,-.004883,.011241,.000980380952380952,.00571335625946948,.115914,.490567,.254084333333333,.126942363429366,2.129295,.230517,.254084333333333,1,.133737,.133737,.230517,.133737,.230517,5.80464,.230517,7.2558,1,1,0,-.830224668617966,-.692695635076681,-.0139651752763047,-.194565863161356,-.728495999967768,1.91135822461181, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,74.136009,MO_60,60,29,5789.624512,8669.90332,-86.542366,-.003377,.558303,16.667,9.5,16.2,"{""type"":""M"",""msg"":""FADE0"",""time"":74.0627,""dist"":1.1592}",1.623222,11.123222,0,7.5,5.7,.630303,5.7,9.5,.01861,-.021987,-.003377,-.0110128823529412,.00640239776258037,.558303,.669695,.628194823529412,.0366550228690341,2.02142300000001,.490567,.628194823529412,1,.630303,.630303,.490567,.630303,.490567,6.6996,.490567,8.3745,1,1,0,-.690978768713489,.159480272643859,-.10793983513541,-.52417168844547,-.107440285265626,2.35755852215845, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
P04,76.766174,MO_60,60,30,5792.040527,8626.120117,-87.405724,-.004028,.798892,16.6666,2.5,10.1,"{""type"":""M"",""msg"":""FADE0"",""time"":76.6846,""dist"":1.20292}",2.12432800000001,4.62432800000001,0,3.6,6.7,.522218,3.6,2.5,.009043,-.00472,.004323,-.00255831818181818,.00306203351955719,.522218,.798892,.636614818181818,.0905048642111027,1.623222,.558303,.636614818181818,1,.522218,.522218,.558303,.522218,.558303,3.25548,.558303,4.06935,1,1,0,-.934659093546324,.381449075894613,-.454839897529359,-.10938755509367,-.827954401881281,.640423266072903, , ,0.00316569828468584,0.139877208638704,.000923312149852035,.102774699023234,.16336968449626,-1.14916579135271
