"t","id","drive","speed.kmh","occ_nr","x","y","yaw","steer","off","speed","leftTLC","rightTLC","report","OT","OTTLC","true.TLC","FADE1.leftTLC","FADE1.rightTLC","FADE1.off","FADE1.TLC.min","FADE0.TLC.min","steer.ampl","steer.min","steer.max","steer.avg","steer.sd","offset.min","offset.max","offset.avg","offset.sd"
129.304001,"P03","Occ_MO_1.2",100,45,3253.159424,7533.055176,135.68457,-0.006551,0.186612,27.7777,3.4,6.8,"{""type"":""M"",""msg"":""FADE0"",""time"":129.278,""dist"":3.42959}",1.918381,5.318381,0,8.3,11.5,-0.143474,8.3,3.4,0.003336,-0.006551,-0.003215,-0.0052918,0.000768498234768373,-0.157116,0.186612,-0.0546087,0.111150456774448
132.133636,"P03","Occ_MO_1.2",100,46,3198.80542,7589.837891,131.446686,-0.015951,0.969029,27.7773,8.2,6.2,"{""type"":""M"",""msg"":""FADE0"",""time"":132.04,""dist"":3.50634}",2.325973,8.525973,0,8.7,6.8,0.413896,6.8,6.2,0.006225,-0.017822,-0.011597,-0.013071875,0.00191346190501837,0.413896,0.969029,0.753569583333333,0.174999850437679
134.763275,"P03","Occ_MO_1.2",100,47,3152.54834,7646.381348,127.838142,-0.0059,0.090629,27.7787,11.1,14.9,"{""type"":""M"",""msg"":""FADE0"",""time"":134.747,""dist"":3.58154}",2.12164300000001,13.221643,0,5,3.7,0.932643,3.7,11.1,0.01833,-0.024027,-0.005697,-0.00989404545454545,0.00563980513406416,0.090629,0.932643,0.504931954545455,0.277064177056418
137.389084,"P03","Occ_MO_1.2",100,48,3108.425781,7704.487305,126.664726,-0.003215,0.372862,27.7777,2.1,4.8,"{""type"":""M"",""msg"":""FADE0"",""time"":137.303,""dist"":3.65256}",2.11961399999998,4.21961399999998,0,6.9,9.8,-0.02545,6.9,2.1,0.001669,-0.003866,-0.002197,-0.00301863636363636,0.000501124976851326,-0.071107,0.372862,0.0514044545454546,0.139751611234166
139.813492,"P03","Occ_MO_1.2",100,49,3069.92041,7759.740723,122.539429,-0.018148,1.034726,27.7772,6.2,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":139.783,""dist"":3.72148}",1.921066,6.421066,0,7,5.6,0.678705,5.6,4.5,0.010971,-0.023748,-0.012777,-0.01602215,0.00361273034632578,0.678705,1.065199,0.95637505,0.11926030259301
142.639999,"P03","Occ_MO_1.2",100,50,3029.714355,7827.198242,119.623734,-0.005534,0.02334,27.778,10.6,14.5,"{""type"":""M"",""msg"":""FADE0"",""time"":142.545,""dist"":3.79823}",2.32170099999999,12.921701,0,6.3,4.3,0.882606,4.3,10.6,0.00944,-0.014974,-0.005534,-0.00675804166666667,0.00264167363746623,0.02334,0.882606,0.397778416666667,0.272384070958784
145.372391,"P03","Occ_MO_1.2",100,51,2993.388428,7893.857422,117.004097,-0.010091,-0.092069,27.7774,10.6,5.9,"{""type"":""M"",""msg"":""FADE0"",""time"":145.277,""dist"":3.87413}",2.22496099999998,8.12496099999998,0,4.9,7.1,-0.052846,4.9,5.9,0.011108,-0.011271,-0.000163,-0.00828834782608696,0.00294806037326695,-0.092069,-0.040637,-0.0553979130434783,0.0130881046787915
148.001175,"P03","Occ_MO_1.2",100,52,2961.673828,7959.648926,114.271774,-0.009766,-0.408097,27.7777,9.6,4.3,"{""type"":""M"",""msg"":""FADE0"",""time"":147.976,""dist"":3.94912}",2.121613,6.421613,0,13.4,17.6,-0.16616,13.4,4.3,0.004882,-0.011108,-0.006226,-0.00824727272727273,0.0014230381376216,-0.408097,-0.16616,-0.283018818181818,0.068424166010636
150.323212,"P03","Occ_MO_1.2",100,53,2935.733154,8018.724121,113.444145,-0.002686,-0.158148,27.7778,3.2,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":150.227,""dist"":4.01168}",1.81688000000003,5.01688000000003,0,7.1,9.4,-0.508273,7.1,3.2,0.003174,-0.002686,0.000488,-0.00101078947368421,0.000826224853639692,-0.552196,-0.158148,-0.441192842105263,0.125517272367973
152.944946,"P03","Occ_MO_1.2",100,54,2908.633545,8086.325684,109.75251,-0.010905,0.820166,27.7779,12.8,9.4,"{""type"":""M"",""msg"":""FADE0"",""time"":152.85,""dist"":4.08456}",2.11776699999999,11.517767,0,10.4,8.3,0.150105,8.3,9.4,0.00472,-0.015625,-0.010905,-0.0130265909090909,0.000937268404871605,0.150105,0.820166,0.585015909090909,0.211910452521344
155.881226,"P03","Occ_MO_1.2",100,55,2883.813477,8164.030762,105.981415,-0.009074,0.005071,27.778,9.9,4.7,"{""type"":""M"",""msg"":""FADE0"",""time"":155.819,""dist"":4.16705}",2.43121400000001,7.13121400000001,0,5.6,4.1,0.821324,4.1,4.7,0.012861,-0.020592,-0.007731,-0.0103285833333333,0.00393678306010362,0.005071,0.821324,0.459872666666667,0.258747870393365
13.229253,"P04","Occ_MO_1.2",100,1,5764.208008,8308.288086,-100.865791,-0.007731,-0.064954,27.4983,9,16.6,"{""type"":""M"",""msg"":""FADE0"",""time"":13.1714,""dist"":0.204756}",0.606591999999999,9.606592,0,7.9,12.9,-0.185603,7.9,9,0.001017,-0.007731,-0.006714,-0.00749271428571429,0.000387629855354183,-0.185603,-0.064954,-0.127209,0.0432911354282452
14.139337,"P04","Occ_MO_1.2",100,2,5759.297852,8283.672852,-101.845818,-0.009399,0.140176,27.6325,23.6,18.3,"{""type"":""M"",""msg"":""FADE0"",""time"":14.1153,""dist"":0.230785}",0.402621999999999,18.702622,0,24.4,19.1,0.04925,19.1,18.3,0.000163,-0.009562,-0.009399,-0.0094968,8.92787768733421e-05,0.04925,0.140176,0.095239,0.0357726831045702
15.450928,"P04","Occ_MO_1.2",100,3,5751.390625,8248.246094,-103.688049,-0.014974,0.340596,27.722,7.2,4.9,"{""type"":""M"",""msg"":""FADE0"",""time"":15.4058,""dist"":0.266497}",0.804342,5.704342,0,17.7,13.4,0.244785,13.4,4.9,0.004883,-0.014974,-0.010091,-0.0131926666666667,0.00199291030907063,0.244785,0.340596,0.305255777777778,0.0347854979904621
16.860645,"P04","Occ_MO_1.2",100,4,5741.360352,8210.419922,-106.074768,-0.009766,-0.0464,27.7726,7.4,3.5,"{""type"":""M"",""msg"":""FADE0"",""time"":16.7809,""dist"":0.304669}",0.905504000000002,4.405504,0,6.3,4,0.287502,4,3.5,0.005208,-0.014974,-0.009766,-0.0132162,0.00221917951805016,-0.0464,0.287502,0.1403202,0.113983920823948
18.075567,"P04","Occ_MO_1.2",100,5,5731.727539,8178.067871,-106.842033,-0.000854,-0.586461,27.7785,6.9,8.9,"{""type"":""M"",""msg"":""FADE0"",""time"":18.0153,""dist"":0.338967}",0.708525999999999,7.608526,0,26.6,3.6,-0.29987,3.6,6.9,0.005697,-0.006551,-0.000854,-0.002130875,0.00202378347497242,-0.586461,-0.29987,-0.45645125,0.101358363801415
19.289192,"P04","Occ_MO_1.2",100,6,5721.848145,8145.825684,-107.27301,-0.006388,-0.652544,27.7778,9.9,14,"{""type"":""M"",""msg"":""FADE0"",""time"":19.2677,""dist"":0.373767}",0.709579000000002,10.609579,0,6.6,8.7,-0.673019,6.6,9.9,0.005696,-0.006388,-0.000692,-0.0027365,0.00247805718831738,-0.686623,-0.652544,-0.67526525,0.0116163968319416
20.602318,"P04","Occ_MO_1.2",100,7,5710.730469,8111.074707,-108.149887,-0.00472,-0.375805,27.7779,5.2,8.2,"{""type"":""M"",""msg"":""FADE0"",""time"":20.5694,""dist"":0.409937}",0.810110000000002,6.01011,0,8.4,12.1,-0.576533,8.4,5.2,0.002197,-0.0059,-0.003703,-0.00420922222222222,0.000742988858896582,-0.576533,-0.375805,-0.487177888888889,0.0691676924030368
21.911524,"P04","Occ_MO_1.2",100,8,5699.093262,8076.610352,-109.38414,-0.008911,0.139515,27.7772,8.4,1e+06,"{""type"":""M"",""msg"":""FADE0"",""time"":21.8693,""dist"":0.446054}",0.805454000000001,9.205454,0,5.7,10.4,-0.184574,5.7,8.4,0.002035,-0.009074,-0.007039,-0.00857211111111111,0.000798967058839794,-0.184574,0.139515,-0.0210358888888889,0.111213286904538
23.323925,"P04","Occ_MO_1.2",100,9,5685.429199,8039.825684,-111.74369,-0.012085,0.429908,27.7772,9,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":23.3078,""dist"":0.486022}",0.908456999999999,7.008457,0,8.6,6.4,0.323357,6.4,6.1,0.005046,-0.017131,-0.012085,-0.0154418,0.00150086995513343,0.323357,0.437832,0.4043223,0.0397797826234215
24.840998,"P04","Occ_MO_1.2",100,10,5669.138184,8000.950195,-113.828178,-0.009237,0.087575,27.7784,9.6,4.9,"{""type"":""M"",""msg"":""FADE0"",""time"":24.8344,""dist"":0.528442}",1.009589,5.909589,0,7.7,5,0.36982,5,4.9,0.004191,-0.013428,-0.009237,-0.0112897272727273,0.00155492206177089,0.087575,0.36982,0.243575,0.0949336164496012
26.359514,"P04","Occ_MO_1.2",100,11,5651.708496,7962.525391,-115.090248,-0.008911,-0.348705,27.7779,11.2,4.6,"{""type"":""M"",""msg"":""FADE0"",""time"":26.3325,""dist"":0.570068}",1.012811,5.612811,0,11.5,14.7,-0.087861,11.5,4.6,0.004191,-0.008911,-0.00472,-0.00663609090909091,0.00165975639504992,-0.348705,-0.087861,-0.225669545454545,0.0853847778100566
27.777052,"P04","Occ_MO_1.2",100,12,5634.761719,7926.970215,-115.279289,0.006846,-0.476746,27.7778,3,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":27.6996,""dist"":0.608055}",0.907122000000001,3.907122,0,13.3,16.5,-0.475013,13.3,3,0.01238,-0.005534,0.006846,0.0037272,0.00393742952811716,-0.549129,-0.475013,-0.5183786,0.0277146989888839
29.087551,"P04","Occ_MO_1.2",100,13,5619.208984,7894.046875,-116.096436,-0.01359,0.384403,27.7767,12.8,10.4,"{""type"":""M"",""msg"":""FADE0"",""time"":29.0595,""dist"":0.645839}",0.805982,11.205982,0,2.8,5.3,-0.191403,2.8,10.4,0.009033,-0.01359,-0.004557,-0.0118088888888889,0.0029265746378849,-0.191403,0.384403,0.107364666666667,0.198612520412234
30.3983,"P04","Occ_MO_1.2",100,14,5602.418945,7861.736816,-119.540154,-0.019165,0.64867,27.7752,4.9,3.3,"{""type"":""M"",""msg"":""FADE0"",""time"":30.3306,""dist"":0.681156}",0.807580999999999,4.107581,0,7.2,5.5,0.643234,5.5,3.3,0.008908,-0.028073,-0.019165,-0.0237111111111111,0.00367901238257105,0.643234,0.735071,0.696982111111111,0.0346195261357101
31.914961,"P04","Occ_MO_1.2",100,15,5581.07959,7825.396484,-120.751167,-0.001506,-0.111735,27.7797,6.4,8.7,"{""type"":""M"",""msg"":""FADE0"",""time"":31.887,""dist"":0.724406}",1.012598,7.412598,0,19.3,6.9,0.372836,6.9,6.4,0.005574,-0.0059,-0.000326,-0.00192354545454545,0.0016445676856631,-0.111735,0.372836,0.100897363636364,0.163201156615554
33.630566,"P04","Occ_MO_1.2",100,16,5556.485352,7784.560059,-121.456345,-0.004191,-0.111059,27.7777,4.7,7.6,"{""type"":""M"",""msg"":""FADE0"",""time"":33.5394,""dist"":0.77032}",1.211129,5.911129,0,6.3,8.8,-0.206728,6.3,4.7,0.001668,-0.004191,-0.002523,-0.00325530769230769,0.00075548300053844,-0.225554,-0.111059,-0.192868230769231,0.0374764459386467
34.944912,"P04","Occ_MO_1.2",100,17,5537.129883,7753.592285,-122.917442,-0.011922,0.276806,27.7773,13,9.4,"{""type"":""M"",""msg"":""FADE0"",""time"":34.8459,""dist"":0.806621}",0.807343000000003,10.207343,0,23.5,58.5,0.043129,23.5,9.4,0.00236,-0.011922,-0.009562,-0.0111986666666667,0.000991028758412187,0.043129,0.276806,0.167583555555556,0.0806995025621458
36.76569,"P04","Occ_MO_1.2",100,18,5508.685059,7711.759766,-125.272644,-0.006877,0.310931,27.7782,7.8,12.5,"{""type"":""M"",""msg"":""FADE0"",""time"":36.7154,""dist"":0.858567}",1.416081,9.216081,0,7.7,5.4,0.341214,5.4,7.8,0.008585,-0.015462,-0.006877,-0.0095894,0.00335435920642293,0.310526,0.351694,0.330764266666667,0.0157387229308873
38.585747,"P04","Occ_MO_1.2",100,19,5478.832031,7670.942871,-127.297043,-0.010905,0.346518,27.7777,14.7,9.5,"{""type"":""M"",""msg"":""FADE0"",""time"":38.5048,""dist"":0.908287}",1.316807,10.816807,0,16.1,23,0.324409,16.1,9.5,0.002157,-0.010905,-0.008748,-0.00958242857142857,0.000568258299108332,0.324409,0.347724,0.340171642857143,0.00794205218206462
40.507969,"P04","Occ_MO_1.2",100,20,5445.604492,7629.131348,-129.655716,-0.008911,0.167726,27.7778,22.1,32.4,"{""type"":""M"",""msg"":""FADE0"",""time"":40.4461,""dist"":0.962227}",1.418373,23.518373,0,12.2,7.8,0.325473,7.8,22.1,0.00236,-0.011271,-0.008911,-0.0095702,0.000784825294480971,0.167726,0.325473,0.250038133333333,0.0517839710954029
42.632191,"P04","Occ_MO_1.2",100,21,5407.005371,7584.484863,-132.12944,-0.008586,-0.0944,27.7777,17.3,24.4,"{""type"":""M"",""msg"":""FADE0"",""time"":42.6171,""dist"":1.02255}",1.618519,18.918519,0,15.1,8.4,0.111282,8.4,17.3,0.001993,-0.010579,-0.008586,-0.00949529411764706,0.000601021293789359,-0.0944,0.111282,0.00815482352941176,0.0659229538478777
44.348866,"P04","Occ_MO_1.2",100,22,5374.551758,7549.529785,-133.553314,-0.0059,-0.109521,27.7779,5.3,8.4,"{""type"":""M"",""msg"":""FADE0"",""time"":44.3089,""dist"":1.06956}",1.210301,6.510301,0,45.8,39.6,-0.1422,39.6,5.3,0.005046,-0.009237,-0.004191,-0.00611615384615385,0.00163165809562716,-0.168931,-0.109521,-0.151337692307692,0.0179436351871846
46.17001,"P04","Occ_MO_1.2",100,23,5339.047363,7513.480957,-135.990921,-0.012939,0.263389,27.7772,10.9,7.7,"{""type"":""M"",""msg"":""FADE0"",""time"":46.0813,""dist"":1.11881}",1.314434,9.014434,0,17.8,13.9,0.006567,13.9,7.7,0.001342,-0.012939,-0.011597,-0.0124887857142857,0.000445492152839709,0.006567,0.263389,0.152599714285714,0.0844019811173143
48.396976,"P04","Occ_MO_1.2",100,24,5293.375,7471.743652,-139.020279,-0.008586,0.0997,27.7782,55.6,44.8,"{""type"":""M"",""msg"":""FADE0"",""time"":48.3284,""dist"":1.18124}",1.719791,46.519791,0,8.6,5.9,0.285695,5.9,44.8,0.005696,-0.014282,-0.008586,-0.0105432777777778,0.00209125902988256,0.0997,0.285695,0.201110222222222,0.0636966050545641
50.619049,"P04","Occ_MO_1.2",100,25,5245.871582,7432.312988,-141.740021,-0.009766,-0.192548,27.7779,12.3,6,"{""type"":""M"",""msg"":""FADE0"",""time"":50.6069,""dist"":1.24456}",1.718555,7.718555,0,14.4,8.6,0.052792,8.6,6,0.000324999999999999,-0.010091,-0.009766,-0.0100729444444444,7.66032346285424e-05,-0.192548,0.052792,-0.0586667777777778,0.0771328079472676
52.745979,"P04","Occ_MO_1.2",100,26,5198.851562,7396.515625,-143.75383,-0.008911,-0.430635,27.7777,23.1,12.4,"{""type"":""M"",""msg"":""FADE0"",""time"":52.7405,""dist"":1.30384}",1.62241,14.02241,0,1e+06,1e+06,-0.28094,1e+06,12.4,0.001872,-0.008911,-0.007039,-0.00745317647058824,0.000616884534910517,-0.430635,-0.28094,-0.375233470588235,0.0480066278745936
55.366009,"P04","Occ_MO_1.2",100,27,5139.419434,7354.478516,-145.719345,-0.008586,0.018085,27.7776,6.7,17.8,"{""type"":""M"",""msg"":""FADE0"",""time"":55.3228,""dist"":1.37559}",2.114563,8.814563,0,10.7,14.7,-0.445799,10.7,6.7,0.005371,-0.008586,-0.003215,-0.00535822727272727,0.0015322062503157,-0.447837,0.018085,-0.287946863636364,0.153943199499437
58.090244,"P04","Occ_MO_1.2",100,28,5075.392578,7314.141602,-150.102127,-0.012085,0.127111,27.7783,6.8,3.9,"{""type"":""M"",""msg"":""FADE0"",""time"":58.0132,""dist"":1.45035}",2.219833,6.119833,0,9.8,7.3,0.207793,7.3,3.9,0.002889,-0.014974,-0.012085,-0.0138913043478261,0.00130725644123946,0.127111,0.38117,0.298723652173913,0.0760899704187619
60.718243,"P04","Occ_MO_1.2",100,29,5011.238281,7279.27832,-152.885971,-0.009237,-0.933637,27.7777,6,0.8,"{""type"":""M"",""msg"":""FADE0"",""time"":60.6653,""dist"":1.52404}",2.125786,2.925786,0,8.8,3.9,-0.077836,3.9,0.8,0.00236,-0.009237,-0.006877,-0.00801977272727273,0.000913608800923864,-0.933637,-0.077836,-0.515783227272727,0.26132496671075
62.537994,"P04","Occ_MO_1.2",100,30,4966.21582,7256.266602,-152.343857,0.000651,-0.90732,27.7777,3.4,5,"{""type"":""M"",""msg"":""FADE0"",""time"":62.5293,""dist"":1.57583}",1.314079,4.714079,0,6.5,0,-1.144691,0,3.4,0.007904,0.000651,0.008555,0.00639485714285714,0.0027743274405255,-1.238018,-0.90732,-1.14412457142857,0.103663598485096
64.357185,"P04","Occ_MO_1.2",100,31,4920.978516,7233.734375,-155.757751,-0.022911,0.117521,27.7755,4.6,3,"{""type"":""M"",""msg"":""FADE0"",""time"":64.2734,""dist"":1.62429}",1.309837,4.309837,0,5.4,39.6,-0.51212,5.4,3,0.013349,-0.022911,-0.009562,-0.0184478571428571,0.00441856960595138,-0.51212,0.117521,-0.114770142857143,0.214360660485962
66.379555,"P04","Occ_MO_1.2",100,32,4869.085938,7212.183594,-158.517548,-0.005371,-0.693307,27.7791,15.9,2.6,"{""type"":""M"",""msg"":""FADE0"",""time"":66.3597,""dist"":1.68226}",1.51751,4.11751,0,5.7,3,-0.006229,3,2.6,0.00708,-0.012451,-0.005371,-0.007314,0.00154772590165916,-0.693307,-0.006229,-0.359299875,0.219562487621747
68.408569,"P04","Occ_MO_1.2",100,33,4816.595703,7191.609375,-158.458694,-0.005534,-0.596425,27.7777,4.6,7.4,"{""type"":""M"",""msg"":""FADE0"",""time"":68.3372,""dist"":1.73721}",1.523391,6.123391,0,6.5,8.1,-0.880385,6.5,4.6,0.010549,-0.005534,0.005015,0.00217375,0.00335988050382748,-0.961661,-0.596425,-0.8568334375,0.115366106776626
70.022476,"P04","Occ_MO_1.2",100,34,4774.578613,7175.960449,-161.399582,-0.019491,0.081203,27.7759,5.2,3.4,"{""type"":""M"",""msg"":""FADE0"",""time"":69.9592,""dist"":1.78228}",1.107597,4.507597,0,14.4,11.3,-0.283905,11.3,3.4,0.007243,-0.019491,-0.012248,-0.0176426666666667,0.00242705400671579,-0.283905,0.081203,-0.046957,0.126317519008108
71.944206,"P04","Occ_MO_1.2",100,35,4723.562988,7160.20166,-163.601334,-0.002523,-0.47985,27.7793,7.3,9.6,"{""type"":""M"",""msg"":""FADE0"",""time"":71.8572,""dist"":1.83502}",1.415481,8.715481,0,6.3,3.4,-0.018658,3.4,7.3,0.009725,-0.012248,-0.002523,-0.0056912,0.00292275592060448,-0.47985,-0.018658,-0.2717678,0.1520847374775
74.267097,"P04","Occ_MO_1.2",100,36,4661.468262,7142.59668,-165.229095,-0.009562,-0.226408,27.7774,35,18.3,"{""type"":""M"",""msg"":""FADE0"",""time"":74.1813,""dist"":1.89959}",1.817649,20.117649,0,5.2,7.2,-0.53357,5.2,18.3,0.009725,-0.009562,0.000163,-0.00628131578947368,0.00325729741508085,-0.534022,-0.226408,-0.406096210526316,0.104712768330312
76.491768,"P04","Occ_MO_1.2",100,37,4601.342773,7128.278809,-168.121689,-0.010417,-0.102952,27.7779,11.7,6.5,"{""type"":""M"",""msg"":""FADE0"",""time"":76.4459,""dist"":1.96252}",1.718819,8.218819,0,13.7,9,-0.1353,9,6.5,0.002157,-0.012085,-0.009928,-0.0108641111111111,0.000861613390092638,-0.1353,-0.066888,-0.0861328333333333,0.0194498640014904
78.615524,"P04","Occ_MO_1.2",100,38,4543.344727,7117.432129,-171.032654,-0.011434,-0.522475,27.7774,6,2.1,"{""type"":""M"",""msg"":""FADE0"",""time"":78.5637,""dist"":2.02136}",1.61669099999999,3.71669099999999,0,22.9,8.4,-0.156706,8.4,2.1,0.004191,-0.012939,-0.008748,-0.0116253529411765,0.00146583354875206,-0.522475,-0.156706,-0.300310235294118,0.114789058954637
80.333092,"P04","Occ_MO_1.2",100,39,4496.15332,7110.314941,-171.481155,-0.00236,-0.789909,27.7782,5,7,"{""type"":""M"",""msg"":""FADE0"",""time"":80.2751,""dist"":2.06892}",1.21275399999999,6.21275399999999,0,6.7,8.4,-0.736174,6.7,5,0.004852,-0.00236,0.002492,0.000686230769230769,0.00170056711882861,-0.868822,-0.736174,-0.827013846153846,0.0412003051340767
82.451691,"P04","Occ_MO_1.2",100,40,4437.77832,7102.78418,-174.263962,-0.011271,-0.244292,27.7776,14.5,8.6,"{""type"":""M"",""msg"":""FADE0"",""time"":82.4079,""dist"":2.12818}",1.615464,10.215464,0,6.8,10.5,-0.61819,6.8,8.6,0.007569,-0.015137,-0.007568,-0.0123314705882353,0.00196785670583655,-0.61819,-0.244292,-0.385620352941176,0.118503760572682
84.370094,"P04","Occ_MO_1.2",100,41,4384.629395,7098.827637,-177.670395,-0.016479,-0.509831,27.7775,4.2,1.6,"{""type"":""M"",""msg"":""FADE0"",""time"":84.3357,""dist"":2.18174}",1.41309299999999,3.01309299999999,0,11.4,6.6,-0.216758,6.6,1.6,0.00472,-0.016642,-0.011922,-0.0157714666666667,0.0012190076096485,-0.509831,-0.215201,-0.306209533333333,0.0979979722471459
85.886398,"P04","Occ_MO_1.2",100,42,4342.519531,7097.467773,-177.610916,0.006846,-0.961718,27.778,3.3,4.5,"{""type"":""M"",""msg"":""FADE0"",""time"":85.8657,""dist"":2.22425}",1.011512,4.311512,0,10.7,1.1,-0.798419,1.1,3.3,0.0136,-0.003377,0.010223,0.00787363636363636,0.00405967977241376,-1.031121,-0.798419,-0.962179454545455,0.0760053413114679
87.603958,"P04","Occ_MO_1.2",100,43,4294.822266,7096.022949,-179.86911,-0.016968,0.0138,27.7766,8.2,5.9,"{""type"":""M"",""msg"":""FADE0"",""time"":87.5974,""dist"":2.27237}",1.21317300000001,7.11317300000001,0,4,6.4,-0.675942,4,5.9,0.010905,-0.016968,-0.006063,-0.0150742307692308,0.00349122488423586,-0.675942,0.0138,-0.293943769230769,0.227506955940236
89.014694,"P04","Occ_MO_1.2",100,44,4255.639648,7096.899902,177.053528,-0.014119,0.036777,27.7778,6.3,3.5,"{""type"":""M"",""msg"":""FADE0"",""time"":88.9834,""dist"":2.31088}",0.907454999999999,4.407455,0,6.8,4.6,0.132716,4.6,3.5,0.004883,-0.019002,-0.014119,-0.0176798,0.0017679879210246,0.036777,0.148684,0.1159698,0.0384892827963549
90.737091,"P04","Occ_MO_1.2",100,45,4207.901367,7100.269531,174.765366,-0.010905,-0.653985,27.7784,5.9,1.7,"{""type"":""M"",""msg"":""FADE0"",""time"":90.6587,""dist"":2.35743}",1.21742200000001,2.91742200000001,0,12.6,4.7,-0.145365,4.7,1.7,0.00236,-0.011271,-0.008911,-0.0105448461538462,0.000765879216560271,-0.653985,-0.145365,-0.391722692307692,0.164794108049198
92.15416,"P04","Occ_MO_1.2",100,46,4168.704102,7104.004395,174.833359,0.001017,-0.896515,27.7782,4.1,5.7,"{""type"":""M"",""msg"":""FADE0"",""time"":92.0939,""dist"":2.39731}",0.911324000000008,5.01132400000001,0,5.3,6.7,-0.888172,5.3,4.1,0.005666,0.001017,0.006683,0.0047414,0.00195682504753661,-0.979782,-0.888172,-0.9439849,0.0334040181696421
93.564552,"P04","Occ_MO_1.2",100,47,4129.715332,7107.936035,173.082397,-0.015299,-0.294025,27.7767,8,5.3,"{""type"":""M"",""msg"":""FADE0"",""time"":93.5544,""dist"":2.4379}",0.906791000000013,6.20679100000001,0,6,9.8,-0.673779,6,5.3,0.007893,-0.015299,-0.007406,-0.0132936,0.00251241305875005,-0.673779,-0.294025,-0.4679354,0.129154577090314
95.282814,"P04","Occ_MO_1.2",100,48,4082.485352,7114.880371,170.221924,-0.011434,-0.304228,27.7782,7.9,3.9,"{""type"":""M"",""msg"":""FADE0"",""time"":95.2506,""dist"":2.48502}",1.21126599999999,5.111266,0,7.3,4.5,-0.202466,4.5,3.9,0.003337,-0.014771,-0.011434,-0.0126892307692308,0.00146597283705202,-0.304228,-0.193541,-0.229261076923077,0.0374488184136285
97.102646,"P04","Occ_MO_1.2",100,49,4032.814941,7124.34082,168.039108,-0.010905,-0.745795,27.7777,6.3,1.7,"{""type"":""M"",""msg"":""FADE0"",""time"":97.0993,""dist"":2.53639}",1.31626899999999,3.01626899999999,0,12.8,4.7,-0.413109,4.7,1.7,0.002848,-0.010905,-0.008057,-0.00971328571428571,0.00113580445422694,-0.745795,-0.413109,-0.571176928571429,0.105457461559308
98.924759,"P04","Occ_MO_1.2",100,50,3983.329834,7135.04248,167.917786,-0.00236,-0.693475,27.7781,4,6.1,"{""type"":""M"",""msg"":""FADE0"",""time"":98.8409,""dist"":2.58478}",1.314415,5.314415,0,6.7,8.5,-0.914397,6.7,4,0.009369,-0.00236,0.007009,0.00259471428571429,0.00326900738706772,-0.978978,-0.693475,-0.894467357142857,0.0920899539619214
100.137512,"P04","Occ_MO_1.2",100,51,3950.451904,7142.418457,166.142731,-0.018311,-0.032791,27.7759,6.6,4.6,"{""type"":""M"",""msg"":""FADE0"",""time"":100.116,""dist"":2.62021}",0.706176999999997,5.306177,0,16.8,13.8,-0.385889,13.8,4.6,0.006552,-0.018311,-0.011759,-0.016744125,0.00232028307617227,-0.385889,-0.032791,-0.19197425,0.12503379460627
101.553719,"P04","Occ_MO_1.2",100,52,3912.515869,7152.847656,163.067673,-0.012451,-0.211694,27.778,5.4,2.5,"{""type"":""M"",""msg"":""FADE0"",""time"":101.484,""dist"":2.65822}",0.911095000000003,3.411095,0,5.5,3.5,0.043364,3.5,2.5,0.006348,-0.018799,-0.012451,-0.0163818,0.0023434181018333,-0.211694,0.043364,-0.0527304,0.0896041249958207
102.667854,"P04","Occ_MO_1.2",100,53,3882.975342,7162.109375,162.732071,0.007009,-0.715987,27.7792,4.2,5.6,"{""type"":""M"",""msg"":""FADE0"",""time"":102.644,""dist"":2.69045}",0.607864000000006,4.80786400000001,0,11.8,14.1,-0.483578,11.8,4.2,0.010224,-0.003215,0.007009,0.00469242857142857,0.00390538938976823,-0.715987,-0.483578,-0.618825142857143,0.0855807514912642
104.082649,"P04","Occ_MO_1.2",100,54,3845.398926,7173.660156,162.473618,-0.010905,-0.262929,27.7776,16.7,13,"{""type"":""M"",""msg"":""FADE0"",""time"":104.027,""dist"":2.72888}",0.908661000000009,13.908661,0,3.4,4.9,-0.676566,3.4,13,0.016937,-0.010905,0.006032,-0.0048766,0.00667316790004734,-0.676566,-0.262929,-0.4802577,0.143159797597766
105.999321,"P04","Occ_MO_1.2",100,55,3795.113037,7191.164062,158.85997,-0.014974,-0.118777,27.7779,5.1,2.7,"{""type"":""M"",""msg"":""FADE0"",""time"":105.926,""dist"":2.78164}",1.412201,4.112201,0,8.2,5.7,-0.060464,5.7,2.7,0.003377,-0.018148,-0.014771,-0.0162245333333333,0.00141648886167103,-0.118777,0.038507,-0.0133055333333333,0.0485480347930446
107.415611,"P04","Occ_MO_1.2",100,56,3758.582031,7205.79834,158.21463,0.004852,-0.644853,27.7789,4.2,5.7,"{""type"":""M"",""msg"":""FADE0"",""time"":107.328,""dist"":2.8206}",0.910301000000004,5.110301,0,25.8,3,-0.350544,3,4.2,0.011403,-0.006388,0.005015,0.0021473,0.00420614796194544,-0.644853,-0.350544,-0.5352029,0.103939791465433
